gtdb_species_clade_id	gtdb_phylum	pha_class	n_phac_clusters	primary_env	primary_variability
s__Stenotrophomonas_sp003484865--GB_GCA_003484865.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stenotrophomonas_sp003504055--RS_GCF_009496535.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stenotrophomonas_sp004348115--RS_GCF_004348115.1	Pseudomonadota	other_pfam	1	soil	high
s__Stenotrophomonas_sp014621775--RS_GCF_014621775.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Stenotrophomonas_sp023423675--GB_GCA_023423675.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stenotrophomonas_sp024519465--RS_GCF_024519465.1	Pseudomonadota	other_pfam	1	soil	high
s__Stenotrophomonas_sp913775725--GB_GCA_913775725.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Stenotrophomonas_sp916618915--RS_GCF_916618915.1	Pseudomonadota	other_pfam	1	animal_associated	low
s__Steroidobacter_A_agaridevorans--RS_GCF_009932555.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sterolibacterium_sp018062105--GB_GCA_018062105.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__Streptococcus_rubneri--RS_GCF_004785935.1	Bacillota	other_pfam	1	human_clinical	low
s__Streptococcus_suis_V--RS_GCF_024583055.1	Bacillota	other_pfam	1	other_unknown	unknown
s__Streptomyces_alfalfae--RS_GCF_004127445.1	Actinomycetota	other_pfam	1	soil	high
s__Streptomyces_bacillaris--GB_GCA_003268675.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Streptomyces_buecherae--RS_GCF_014295035.1	Actinomycetota	other_pfam	3	other_unknown	unknown
s__Streptomyces_chrestomyceticus--RS_GCF_003865135.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Streptomyces_filipinensis--RS_GCF_014649495.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Streptomyces_sp003671715--RS_GCF_003671715.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Streptomyces_sp013361925--GB_GCA_013361925.1	Actinomycetota	other_pfam	1	soil	high
s__Stutzerimonas_degradans--RS_GCF_024448505.1	Pseudomonadota	other_pfam	1	other_unknown	high
s__Stutzerimonas_lopnurensis--RS_GCF_015070855.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stutzerimonas_nitrititolerans--RS_GCF_003696285.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stutzerimonas_sp002692525--RS_GCF_014764705.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stutzerimonas_stutzeri--RS_GCF_000219605.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Stutzerimonas_stutzeri_A--RS_GCF_000661915.1	Pseudomonadota	other_pfam	1	marine	low
s__Stutzerimonas_stutzeri_AC--RS_GCF_015291885.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Stutzerimonas_stutzeri_AF--RS_GCF_002890915.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Stutzerimonas_stutzeri_B--RS_GCF_000307775.2	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_brevis--RS_GCF_900112755.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_donghicola--RS_GCF_000622405.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_dubius--RS_GCF_900113435.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_geojensis--RS_GCF_000622325.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_guttiformis--RS_GCF_003610455.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_indolifex--RS_GCF_022788655.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_litoralis--RS_GCF_900103185.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__Sulfitobacter_mediterraneus--RS_GCF_003054325.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_mediterraneus_A--RS_GCF_016801775.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_noctilucicola--RS_GCF_000622385.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_pontiacus--RS_GCF_900106935.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Sulfitobacter_sp001634775--RS_GCF_003611275.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Sulfitobacter_sp001634885--RS_GCF_001634885.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Sulfitobacter_sp001635605--RS_GCF_017743885.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_sp002703405--GB_GCA_002703405.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_sp002731875--GB_GCA_002731875.1	Pseudomonadota	other_pfam	1	marine	low
s__Sulfitobacter_sp013139555--RS_GCF_019392245.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Sulfitobacter_sp013282155--RS_GCF_013282155.1	Pseudomonadota	other_pfam	2	sediment	moderate
s__Sulfotelmatobacter_sp003131635--GB_GCA_003131635.1	Acidobacteriota	other_pfam	1	soil	high
s__Sulfotelmatobacter_sp003134995--GB_GCA_003134995.1	Acidobacteriota	other_pfam	3	soil	high
s__Sulfurisoma_sediminicola--RS_GCF_003865015.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Sulfurisoma_sp018825305--GB_GCA_018825305.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Sulfuritalea_sp006218025--GB_GCA_006218025.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Sulfuritalea_sp016710465--GB_GCA_016710465.1	Pseudomonadota	other_pfam	4	wastewater_engineered	high
s__Sulfuritalea_sp016712985--GB_GCA_016712985.1	Pseudomonadota	other_pfam	6	wastewater_engineered	high
s__Sulfuritalea_sp021738065--GB_GCA_021738065.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Sulfuritalea_sp903848955--GB_GCA_903848955.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Sulfuritalea_sp903908065--GB_GCA_903908065.1	Pseudomonadota	other_pfam	5	freshwater	moderate
s__Sulfuritalea_sp903932755--GB_GCA_903932755.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Sulfuritalea_sp903933395--GB_GCA_903933395.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Sulfuritalea_sp903959855--GB_GCA_903959855.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Sutcliffiella_A_horikoshii--GB_GCA_001648575.1	Bacillota	other_pfam	1	other_unknown	unknown
s__Sutcliffiella_A_horikoshii_C--RS_GCF_002157855.1	Bacillota	other_pfam	1	sediment	moderate
s__Sutcliffiella_A_tianshenii--RS_GCF_016908565.1	Bacillota	other_pfam	1	other_unknown	unknown
s__Sutcliffiella_cohnii--RS_GCF_002250055.1	Bacillota	other_pfam	1	other_unknown	unknown
s__Symplocastrum_torsivum--GB_GCA_019358875.1	Cyanobacteriota	other_pfam	1	soil	high
s__Synechocystis_salina--RS_GCF_015207985.1	Cyanobacteriota	other_pfam	2	marine	low
s__Synechocystis_sp000284455--RS_GCF_000284455.1	Cyanobacteriota	other_pfam	1	other_unknown	unknown
s__Synechocystis_sp000478825--RS_GCF_000478825.2	Cyanobacteriota	other_pfam	1	other_unknown	unknown
s__Synechocystis_sp018282115--RS_GCF_018282115.1	Cyanobacteriota	other_pfam	1	marine	low
s__Syntrophomonas_methylbutyratica--RS_GCF_001570625.1	Bacillota_B	other_pfam	4	sediment	moderate
s__TA-20_sp005877305--GB_GCA_005877305.1	Thermoproteota	other_pfam	1	other_unknown	unknown
s__TA-20_sp007280335--GB_GCA_007280335.1	Thermoproteota	other_pfam	1	freshwater	moderate
s__TA-21_sp005877075--GB_GCA_005877075.1	Thermoproteota	other_pfam	2	other_unknown	unknown
s__TA-21_sp014523495--GB_GCA_014523495.1	Thermoproteota	other_pfam	2	freshwater	moderate
s__TA22_sp013009075--RS_GCF_013009075.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__TMED23_sp002327565--GB_GCA_913020445.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__TMED23_sp018649245--GB_GCA_018649245.1	Pseudomonadota	other_pfam	1	marine	low
s__TMED23_sp018649725--GB_GCA_018649725.1	Pseudomonadota	other_pfam	1	marine	low
s__TMED26_sp003280605--GB_GCA_003280605.1	Pseudomonadota	other_pfam	4	marine	low
s__TMED27_sp002167715--GB_GCA_002167715.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__TMED27_sp002687495--GB_GCA_002687495.1	Pseudomonadota	other_pfam	1	marine	low
s__TMED27_sp020638335--GB_GCA_020638335.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__TMED27_sp023898785--GB_GCA_023898785.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__TMED2_sp002168225--GB_GCA_002168225.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__TMED69_sp002170535--GB_GCA_002170535.1	Pseudomonadota	other_pfam	2	marine	low
s__TMP-24_sp018240425--GB_GCA_018240425.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Tabrizicola_A_sp016869835--GB_GCA_016869835.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Tabrizicola_soli--RS_GCF_015999335.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Tabrizicola_sp002280405--GB_GCA_002280405.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Tabrizicola_sp004762095--RS_GCF_004762095.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Tabrizicola_sp013824055--GB_GCA_013824055.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tabrizicola_sp018057165--GB_GCA_018057165.1	Pseudomonadota	other_pfam	3	wastewater_engineered	high
s__Tagaea_sp017308135--GB_GCA_017308135.1	Pseudomonadota	other_pfam	3	wastewater_engineered	high
s__Tagaea_sp020249045--GB_GCA_020249045.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Tahibacter_sp001725155--GB_GCA_001725155.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Tamilnaduibacter_salinus--RS_GCF_003096655.1	Pseudomonadota	other_pfam	1	soil	high
s__Tardiphaga_robiniae--RS_GCF_013359755.1	Pseudomonadota	other_pfam	2	soil	high
s__Tardiphaga_sp007018905--RS_GCF_007018905.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Tateyamaria_sp003445215--GB_GCA_905480645.1	Pseudomonadota	other_pfam	2	marine	low
s__Tatlockia_brunensis--RS_GCF_001467025.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Tatlockia_donaldsonii--RS_GCF_900452385.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_drozanskii--RS_GCF_001467585.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_fairfieldensis--RS_GCF_000621525.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_feeleii--RS_GCF_001467625.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Tatlockia_hackeliae--RS_GCF_000953655.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_jamestowniensis--RS_GCF_001467745.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_jordanis--RS_GCF_900637635.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Tatlockia_lansingensis--RS_GCF_900187355.1	Pseudomonadota	other_pfam	4	human_associated	low
s__Tatlockia_maceachernii--RS_GCF_900167045.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tatlockia_micdadei--RS_GCF_000953635.1	Pseudomonadota	other_pfam	3	human_associated	low
s__Tatlockia_nautarum--RS_GCF_001467895.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Tc-Br11-E2g1_sp001564255--GB_GCA_001564255.1	Halobacteriota	other_pfam	1	freshwater	moderate
s__Tc-Br11-E2g8_sp001564115--GB_GCA_001564115.1	Halobacteriota	other_pfam	1	other_unknown	unknown
s__Telluria_alkalitolerans--RS_GCF_000427785.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Telluria_antarctica--RS_GCF_015689335.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Telluria_aquatica--RS_GCF_011682045.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Telluria_arenae--RS_GCF_008014745.1	Pseudomonadota	other_pfam	3	animal_associated	low
s__Telluria_aurea_B--RS_GCF_014200505.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Telluria_oculi--RS_GCF_003143515.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Telluria_psychrophila--RS_GCF_002760665.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Telluria_rubra--RS_GCF_011682065.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Telluria_sp001412595--RS_GCF_001412595.2	Pseudomonadota	other_pfam	3	soil	high
s__Telluria_sp001426525--RS_GCF_001426525.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Telluria_sp006715485--RS_GCF_006715485.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Telluria_sp014171595--RS_GCF_014171595.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Telluria_sp014841595--GB_GCA_014841595.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Telluria_sp014842025--RS_GCF_014842025.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Telluria_sp018119395--RS_GCF_018119395.1	Pseudomonadota	other_pfam	3	soil	high
s__Telluria_sp020176695--RS_GCF_020176695.1	Pseudomonadota	other_pfam	2	soil	high
s__Telluria_sp020707265--RS_GCF_020707265.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Telluria_sp020708045--RS_GCF_020708045.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Telluria_sp021044825--RS_GCF_021044825.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Telluria_timonae--RS_GCF_000315425.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Telmatospirillum_sp903858635--GB_GCA_903858635.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Tepidimonas_fonticaldi--RS_GCF_007556755.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Tepidimonas_ignava--RS_GCF_004342625.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Tepidimonas_sp020723845--GB_GCA_020723845.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Tepidimonas_taiwanensis--RS_GCF_020162115.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Tepidiphilus_olei--RS_GCF_006980705.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Tepidiphilus_succinatimandens--RS_GCF_006503695.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Teredinibacter_purpureus--RS_GCF_014217335.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Teredinibacter_turnerae--RS_GCF_000379165.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Teredinibacter_turnerae_B--RS_GCF_000023025.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Terrabacter_sp001428505--RS_GCF_001428505.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Terracidiphilus_sp003151985--GB_GCA_003151985.1	Acidobacteriota	other_pfam	1	soil	high
s__Thalassobacter_stenotrophicus--RS_GCF_001458315.1	Pseudomonadota	other_pfam	1	marine	low
s__Thalassobaculum_litoreum--RS_GCF_900102465.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Thalassobius_autumnalis--RS_GCF_001458255.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thalassobius_gelatinovorus--RS_GCF_001458355.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Thalassobius_mediterraneus--RS_GCF_001458435.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thalassobius_sp002708925--GB_GCA_002708925.1	Pseudomonadota	other_pfam	2	marine	low
s__Thalassococcus_halodurans--RS_GCF_900108225.1	Pseudomonadota	other_pfam	1	marine	low
s__Thalassolituus_oleivorans--RS_GCF_000355675.1	Pseudomonadota	other_pfam	1	marine	low
s__Thalassospira_lucentensis--RS_GCF_000421265.1	Pseudomonadota	other_pfam	2	marine	low
s__Thalassospira_lucentensis_A--RS_GCF_001613805.1	Pseudomonadota	other_pfam	2	marine	low
s__Thalassospira_marina--RS_GCF_002844375.1	Pseudomonadota	other_pfam	2	marine	low
s__Thalassospira_povalilytica--RS_GCF_002844235.1	Pseudomonadota	other_pfam	3	marine	low
s__Thalassospira_sp001613795--RS_GCF_001613795.1	Pseudomonadota	other_pfam	2	marine	low
s__Thalassospira_tepidiphila--RS_GCF_001662875.1	Pseudomonadota	other_pfam	4	marine	low
s__Thalassospira_xiamenensis--RS_GCF_000300235.2	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Thalassospira_xianhensis--RS_GCF_003326475.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Thalassotalea_A_sp002162925--GB_GCA_002162925.1	Pseudomonadota	other_pfam	1	marine	low
s__Thauera_A_hydrothermalis--RS_GCF_003345255.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Thauera_aminoaromatica--RS_GCF_000310185.1	Pseudomonadota	other_pfam	9	wastewater_engineered	high
s__Thauera_aromatica--RS_GCF_003030465.1	Pseudomonadota	other_pfam	5	plant_associated	high
s__Thauera_chlorobenzoica--RS_GCF_001922305.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Thauera_humireducens--RS_GCF_001051995.2	Pseudomonadota	other_pfam	4	wastewater_engineered	high
s__Thauera_linaloolentis--RS_GCF_000310205.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Thauera_phenolivorans--RS_GCF_001696715.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Thauera_propionica--RS_GCF_002245655.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Thauera_sp000310145--RS_GCF_000310145.2	Pseudomonadota	other_pfam	4	wastewater_engineered	high
s__Thauera_sp003446655--GB_GCA_003446655.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Thauera_sp003963015--GB_GCA_024235615.1	Pseudomonadota	other_pfam	4	wastewater_engineered	high
s__Thermochromatium_vinosum--RS_GCF_000025485.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thermocrispum_agreste--RS_GCF_000427905.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__Thermohalobaculum_sp022573605--GB_GCA_022573605.1	Pseudomonadota	other_pfam	2	sediment	moderate
s__Thermomonas_beijingensis--RS_GCF_020034655.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__Thermomonas_carbonis--RS_GCF_014396975.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thermomonas_fusca--RS_GCF_000423885.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Thermomonas_haemolytica--RS_GCF_004346265.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thermomonas_hydrothermalis--RS_GCF_900129205.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Thermomonas_sp014678725--RS_GCF_014678725.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thermomonas_sp016720345--GB_GCA_016720345.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Thermomonas_sp017305095--RS_GCF_024704365.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Thermomonas_sp018242365--GB_GCA_018242365.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Thermomonas_sp023953935--GB_GCA_023953935.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Thermomonospora_amylolytica--RS_GCF_003589885.1	Actinomycetota	other_pfam	1	soil	high
s__Thermomonospora_curvata--RS_GCF_000024385.1	Actinomycetota	other_pfam	2	soil	high
s__Thioalkalivibrio_B_sp003563455--GB_GCA_003563455.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Thioalkalivibrio_B_sp007116035--GB_GCA_007116035.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Thioalkalivibrio_B_sp007136145--GB_GCA_007136145.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Thiobacillus_sp001897705--GB_GCA_008923315.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__Thiocapsa_sp009929855--GB_GCA_009929855.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Thiocapsa_sp018399035--GB_GCA_018399035.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Thiocapsa_sp022340925--GB_GCA_022340925.1	Pseudomonadota	other_pfam	1	soil	high
s__Thioclava_dalianensis--RS_GCF_000715505.1	Pseudomonadota	other_pfam	2	marine	low
s__Thioclava_marina--RS_GCF_002020135.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Thioclava_nitratireducens--RS_GCF_001940525.2	Pseudomonadota	other_pfam	2	sediment	moderate
s__Thioclava_sediminum--RS_GCF_002020355.1	Pseudomonadota	other_pfam	3	sediment	moderate
s__Thiococcus_pfennigii--RS_GCF_016583835.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_endoloripes_D--RS_GCF_001708965.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_endolucinida--RS_GCF_001715975.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_lotti--GB_GCA_001709035.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp003058495--GB_GCA_003058495.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp003058525--GB_GCA_003058525.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp003094535--GB_GCA_003094535.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp003094555--GB_GCA_003094555.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp003676145--GB_GCA_003676145.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp019100305--GB_GCA_019100305.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiodiazotropha_sp023838465--GB_GCA_023838465.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Thiodictyon_sp903837595--GB_GCA_903837595.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Thiodictyon_sp903946935--GB_GCA_903946935.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Thiohalocapsa_halophila--RS_GCF_016583825.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiohalocapsa_sp003525925--GB_GCA_016745215.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiohalocapsa_sp021736785--GB_GCA_021736785.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Thiomonas_arsenitoxydans--RS_GCF_000253115.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Thiomonas_delicata--RS_GCF_900088825.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__Thiomonas_sp000377645--RS_GCF_000377645.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Thiomonas_sp021783435--GB_GCA_021783435.1	Pseudomonadota	other_pfam	4	sediment	moderate
s__Thiomonas_sp021805805--GB_GCA_021805805.1	Pseudomonadota	other_pfam	3	sediment	moderate
