#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_JFZI01000037.1_16	263		Thioredoxin domain-containing protein						UniRef50_Q885S2
NZ_CP059738.1_5679	62		hypothetical protein						
NZ_FJXS01000048.1_21	342		hypothetical protein						
CAESBH010000055.1_30	74		hypothetical protein						
NZ_WFKD01000089.1_1	181		hypothetical protein						
NZ_QKPD01000026.1_25	126		Holin						UniRef50_A0A7H5ABU4
NZ_JACASB010000098.1_1	226		hypothetical protein						
NZ_JABJXH010000023.1_91	85		hypothetical protein						
NZ_JAHZNS010000021.1_18	147		16 kDa heat shock protein B						UniRef50_P96193
NZ_CABVJH010000003.1_67	215		HTH cro/C1-type domain-containing protein						UniRef50_A0A0J6GDA3
NZ_CP041236.1_1773	373		Protein kinase domain-containing protein						UniRef50_A0A923FAV3
NZ_LJRM01000115.1_2	434	davT	5-aminovalerate aminotransferase DavT						UniRef50_Q88RB9
NZ_RHJL01000003.1_72	428	ydiS	putative electron transfer flavoprotein-quinone oxidoreductase YdiS						UniRef50_P77337
NZ_JFYX01000046.1_258	275		NH(3)-dependent NAD(+) synthetase						UniRef50_A0A423DU28
NZ_FLHG01000021.1_62	208		hypothetical protein						
NZ_CP062804.1_261	1406		Tetratricopeptide repeat protein						UniRef50_A0A2N5CAP0
NZ_JAHZNS010000045.1_72	48		hypothetical protein						
NZ_POFY01000029.1_17	73		hypothetical protein						UniRef50_A0A3R9ZEN5
NZ_WKAT01000102.1_3	68		hypothetical protein						
NZ_CP054264.1_5096	600		3-methylmercaptopropionyl-CoA dehydrogenase						UniRef50_A0A5E6P7M7
NZ_CP102179.1_3991	473		Transglycosylase						UniRef50_A0A379IBQ1
QRBM01000093.1_14	354		diguanylate cyclase						UniRef50_A0A378BBL5
NZ_VTFG01000001.1_1676	685		Phage tail tape measure protein						UniRef50_A0A2D2M6A8
NZ_SUQH01000021.1_34	345	potA	Spermidine/putrescine import ATP-binding protein PotA						UniRef50_A0A136KRQ6
NZ_JACXXO010000026.1_9	243		hypothetical protein						
CP048696.1_2044	196		Glycoside hydrolase family 108 protein						UniRef50_A0AAN0ZZN4
NZ_CP022367.1_512	213		Precorrin-8X methylmutase						UniRef50_A0A1D8QVC7
NZ_RBSB01000108.1_1	38		hypothetical protein						
PVOU01000007.1_118	149		Cytoplasmic protein						UniRef50_A0A1B7KZJ6
NZ_CABMNO010000005.1_126	257	fliR	Flagellar biosynthetic protein FliR						UniRef50_A0A291E1G6
NZ_SEIT01000103.1_5	51		hypothetical protein						
NZ_JADPBB010000833.1_1	185		hypothetical protein						
NZ_LNAB02000007.1_25	283		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase						UniRef50_P42805
NZ_JACHCW010000001.1_32	348		Prenyltransferase						UniRef50_G1UU85
NZ_BRHI01000353.1_1	82		hypothetical protein						
JACQGA010000504.1_19	236		hypothetical protein						
NZ_CP044107.1_113	144		Copper-binding protein						UniRef50_A0A1X1BUJ3
NZ_VKDQ01000129.1_2	27		hypothetical protein						
NZ_BRIW01000322.1_1	81		hypothetical protein						
NZ_JAKMVI010000009.1_95	131		hypothetical protein						UniRef50_A0A2N8C4S0
NZ_BRHA01000764.1_1	79		hypothetical protein						
NZ_QPBY01000055.1_1	96		hypothetical protein						
JAAXZM010000041.1_62	404		Tyr recombinase domain-containing protein						UniRef50_A0A3D0MBP8
NZ_VKNS01000054.1_30	101		hypothetical protein						
NZ_LHPA01000022.1_54	60		hypothetical protein						UniRef50_A0A921NGZ1
NZ_JAGYGJ010000002.1_121	454		Sensor protein						UniRef50_A0A2H2Z5K8
NZ_JAESPG010000018.1_68	608		Phosphogluconate dehydratase						UniRef50_P31961
NZ_JQGJ02000007.1_132	97		hypothetical protein						
JANFNZ010000096.1_25	369		hypothetical protein						
NZ_JAGGNZ010000016.1_18	138	fos	fosfomycin resistance glutathione transferase						UniRef50_Q9I4K6
POHI01000007.1_134	244		Transcriptional activator protein anr						UniRef50_P23926
NZ_AMZG01000004.1_67	273		Thiosulfate sulfurtransferase						UniRef50_Q9HUK9
NZ_CABVHI010000014.1_15	1546		Deaminase						UniRef50_A0A423KJU0
NZ_CP019872.1_94	575		Putative transposase						UniRef50_A0A839RJR2
NZ_CP094351.1_3603	436		7-cyano-7-deazaguanine synthase						UniRef50_A0A4D8Q102
JAKWGX010000059.1_64	391		hypothetical protein						
NZ_BEEF01000037.1_7	39		hypothetical protein						
NZ_BPVA01000184.1_1	128		hypothetical protein						
NZ_NCMP01000076.1_1	22		hypothetical protein						
NZ_CP025542.1_1846	86	sctF	Type III secretion system needle filament subunit SctF						UniRef50_A0A7Y5YLB4
NZ_JACNAP010000003.1_12	58		hypothetical protein						
NZ_JAASJE010000014.1_33	313		arabinofuranosidase catalytic domain-containing protein						UniRef50_UPI0027F424B4
CAIZUH010000017.1_109	252		hypothetical protein						
NZ_CP099597.1_113	741	traM	TraD/TraG TraM recognition site domain-containing protein						UniRef50_A4JW68
NZ_MPAK01000001.1_4236	93		1,2-phenylacetyl-CoA epoxidase subunit B						UniRef50_A0A073IVT7
NZ_JAELWH010000211.1_1	105		hypothetical protein						
NZ_PJRR01000025.1_106	138		Protease, putative						UniRef50_Q9A4P4
NZ_GG699877.1_2	191		Ribosomal protein S18 acetylase RimI-like enzyme						UniRef50_A0A318IWZ1
NZ_VNUF01000211.1_1	168		hypothetical protein						
NZ_CP045701.2_462	188	pilN	Type IV pilus inner membrane component PilN						UniRef50_G3XD30
JACWNU010000411.1_1	155		hypothetical protein						
JANUMW010000001.1_1504	333		hypothetical protein						
NZ_JAHBCO010000038.1_311	261		Nucleoside-specific outer membrane channel protein Tsx						UniRef50_A0A0J6I084
NZ_CP010537.1_1445	305		Morphology and auto-aggregation control protein						UniRef50_A0A239SMR1
NZ_JAFEWX010000023.1_1	370		Tryptophan--tRNA ligase						UniRef50_A0A0B3VY03
NZ_CP090029.1_4718	639		HAMP domain-containing protein						UniRef50_A0A6G6IQG3
NZ_JAMQAV010000003.1_279	725		FUSC family protein						UniRef50_A0A024HCI8
NZ_WJZA01000033.1_15	428	hipA	Serine/threonine-protein kinase HipA						UniRef50_A0A3S5DNI9
NZ_JALKHJ010000053.1_1	176		hypothetical protein						
NZ_VLMK01000955.1_1	79		hypothetical protein						
NZ_CM001514.1_836	420		histidine kinase						UniRef50_Q9HVS7
JAEWFN010000023.1_1	339		Arabinose 5-phosphate isomerase						UniRef50_A0A451DLT0
NZ_BQHB01000004.1_114	170		hypothetical protein						
NZ_FLAH01000077.1_7	251		hypothetical protein						
NZ_WFGU01000157.1_1	86		hypothetical protein						
VCHB01000001.1_427	50		hypothetical protein						
NZ_JACASD010000130.1_11	529		Peptide chain release factor 3						UniRef50_Q83DC7
NZ_UUKE01000110.1_1	131		hypothetical protein						
NZ_JZXS01000005.1_154	218		hypothetical protein						
NZ_JAGLBM010000011.1_1	52		hypothetical protein						
NZ_CABGVV010000001.1_327	458		Phosphomannomutase						UniRef50_A0A2X3IFZ2
NZ_WXVV01000023.1_10	278		CD-NTase-associated protein 12/Pycsar effector protein TIR domain-containing protein						UniRef50_A0A5A7MM23
NZ_MSTQ01000026.1_57	172		Major exported protein						UniRef50_Q9HI36
NZ_CP034190.1_4260	326		Arabinan endo-1,5-alpha-L-arabinosidase						UniRef50_A0A3D0WT72
DXOT01000005.1_8	432		O-antigen ligase domain-containing protein						UniRef50_Q8A778
NZ_LT799039.1_2006	413		3-(3-hydroxy-phenyl)propionate transporter						UniRef50_A0A6J5A4Z3
NZ_LACD01000008.1_167	307	livH	High-affinity branched-chain amino acid transport system permease protein LivH						UniRef50_P0AEX7
NZ_JAIKUT010000152.1_1	32		hypothetical protein						
NZ_AVEG02000221.1_32	67		hypothetical protein						
NZ_POEW01000163.1_1	75		hypothetical protein						
NZ_JAFGYZ010000022.1_55	203		RNA polymerase sigma factor						UniRef50_A0A0C5E0Q3
NZ_LMCV01000036.1_6	286		Protein kinase						UniRef50_A0A5E6W821
NZ_MTZF01000001.1_3753	89		hypothetical protein						
NZ_CABVJH010000011.1_63	444	dctD	C4-dicarboxylate transport transcriptional regulatory protein DctD						UniRef50_Q9HU19
NZ_FKDD01000001.1_150	145		Mor transcription activator domain-containing protein						UniRef50_A0A0F6RHH3
NZ_JACDUN010000001.1_1287	365		hypothetical protein						
NZ_JAJOZM010000044.1_1	305		Replicase						UniRef50_A0A3N2RNG6
NZ_LIIC01000207.1_1	91		hypothetical protein						
NZ_FKFT01000034.1_2	562		hypothetical protein						UniRef50_A0A090V171
NZ_RPMC01000122.1_1	200		hypothetical protein						
NZ_CP102179.1_3368	140		HTH marR-type domain-containing protein						UniRef50_A0A3M4B8H3
NZ_JAHZNS010000022.1_5	112		hypothetical protein						
NZ_JAHBDG010000022.1_265	701		Elongation factor G 1						UniRef50_Q88QN8
NZ_RBUI01000153.1_41	455		hypothetical protein						
NZ_JXLJ01000106.1_23	85		hypothetical protein						
NZ_CM001558.1_5112	150		DUF1249 domain-containing protein						UniRef50_Q9HUJ5
NZ_CP022148.1_626	67		hypothetical protein						
NZ_JAFHNP010000071.1_14	165		ROS/MUCR transcriptional regulator domain protein						UniRef50_A0A2Z0N570
NZ_RBRN01000718.1_1	34		hypothetical protein						
NZ_LT222313.1_104	81		hypothetical protein						
NZ_VFER01000006.1_123	369		2-aminoethylphosphonate--pyruvate transaminase						UniRef50_Q9I434
NZ_MCOQ01000139.1_14	71		hypothetical protein						
NZ_MULM01000056.1_12	165		hypothetical protein						
NZ_LCYA01000151.1_26	224		hypothetical protein						
NZ_QPBW01000052.1_19	534		Allophanate hydrolase 2 subunit 1/allophanate hydrolase 2 subunit 2						UniRef50_A0A0N1KHU1
NZ_CP084213.1_6	370		Y-family DNA polymerase						UniRef50_UPI000AB447C6
NZ_JANULZ010000006.1_1726	53		hypothetical protein						
NZ_JADRUM010000079.1_2	66		hypothetical protein						
NZ_WKAO01000512.1_1	402	yheS	Uncharacterized ABC transporter ATP-binding protein YheS						UniRef50_A0A447UZY8
NZ_CAKKMS010000001.1_873	1051		SusC/RagA family TonB-linked outer membrane protein						UniRef50_A0A4V2Z4J1
NZ_VLMO01000119.1_1	91		hypothetical protein						
NZ_CVTT01000052.1_128	416		FAD dependent oxidoreductase domain-containing protein						UniRef50_A0A1M3PJM2
NZ_WXVV01000010.1_150	371		ATPase						UniRef50_I4CSZ0
NZ_JAEKCR010000002.1_431	698		G domain-containing protein						UniRef50_A0A1D8ITG9
NZ_CP033318.1_130	271		hypothetical protein						
NZ_JAERJJ010000112.1_9	70		Sugar kinase						UniRef50_A0A7T9XSR7
NZ_CP010537.1_923	172		hypothetical protein						
NZ_QKOQ01000071.1_12	354		Bacteriophage protein						UniRef50_A0A7M2VAI3
NZ_NEFA01000001.1_365	507	traG	TraG N-terminal Proteobacteria domain-containing protein						UniRef50_A0A0B6XC43
NZ_VKVJ01000899.1_1	46		hypothetical protein						
NZ_JABFMS010000052.1_22	397		2-methylaconitate cis-trans isomerase						UniRef50_A0A562BSX4
NZ_JACYNJ010000009.1_115	69		hypothetical protein						
NZ_KB644346.1_120	294		HTH lysR-type domain-containing protein						UniRef50_A0A3M3EUM4
NZ_JAMDHF010000023.1_34	335	tssG	Type VI secretion system baseplate subunit TssG						UniRef50_Q9I364
NZ_BMIL01000007.1_207	573		RagB/SusD family nutrient uptake outer membrane protein						UniRef50_A0A7Y0IJH7
NZ_LIGE01000025.1_549	66		Cardiolipin synthase N-terminal domain-containing protein						UniRef50_A0A191YSW7
NZ_QLKQ01000058.1_19	397		Queuine tRNA-ribosyltransferase						UniRef50_Q3J2H4
NZ_AP021902.1_2444	223		DUF3313 domain-containing protein						UniRef50_A0A6J4E6N9
NZ_JAEHTJ010000029.1_29	168		Lipoprotein						UniRef50_A0A2S9AYG4
NZ_VKEM01000535.1_1	51		hypothetical protein						
NZ_JALPTD010000015.1_34	164		Hydroxyquinol 1,2-dioxygenase						UniRef50_A0A6P2P225
NZ_JACWOY010000328.1_1	51		hypothetical protein						
NZ_JACARN010000049.1_14	352		RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein						UniRef50_A0A0C5DQ88
NZ_MOBU01000007.1_47	151	rhaR	HTH-type transcriptional activator RhaR						UniRef50_A0A5E6TJ81
JALIHN010000007.1_54	678		hypothetical protein						
NZ_WFKD01000096.1_11	370		RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein						UniRef50_A0A2U1VZL5
NZ_FMXJ01000001.1_97	203		Pyrroline-5-carboxylate reductase catalytic N-terminal domain-containing protein						UniRef50_A0A1G5UYW7
NZ_CAAHGP010000056.1_171	85		Colicin immunity protein						UniRef50_A0A0M0T549
NZ_CP015202.1_431	89		hypothetical protein						
NZ_VKVI01001317.1_1	33		hypothetical protein						
NZ_RPIG01000029.1_40	187		hypothetical protein						
NZ_JAHETR010000044.1_1	72		hypothetical protein						
NZ_CP014703.1_501	213		Pyridoxine/pyridoxamine 5'-phosphate oxidase						UniRef50_A0A1E5Q9Q1
NZ_WFKF01000135.1_6	152		hypothetical protein						
NZ_JAFHRV010000205.1_1	84		hypothetical protein						
NZ_KQ089528.1_27	278		Cation efflux family protein						UniRef50_C0N3D2
NZ_CP066094.1_887	250		Integrase						UniRef50_A0A5S3UEL5
NZ_PODS01000278.1_3	225		HTH luxR-type domain-containing protein						UniRef50_A0A2N7R0Z6
NZ_CP067022.1_1421	63		hypothetical protein						
NZ_JAMGGX010000004.1_234	103		hypothetical protein						
NZ_VNSR01000063.1_16	251	deoR	DeoR family transcriptional regulator						UniRef50_A0A447PR14
NZ_JAFHOI010001097.1_1	64		hypothetical protein						
DKLI01000030.1_3	188		hypothetical protein						
NZ_CP010536.1_3371	79		hypothetical protein						
NZ_MTSA01000003.1_266	321		L-arabinose ABC transport system permease protein						UniRef50_C3K972
NZ_MVAX01000038.1_31	80	traR	Conjugal transfer protein TraR						UniRef50_A0A0N8T1X6
NZ_JACYWK010000001.1_233	578		Sulfatase N-terminal domain-containing protein						UniRef50_A0AAQ1SUN3
NZ_JAAMQO010000001.1_46	468		DNA circulation N-terminal domain-containing protein						UniRef50_A0A446AZH6
NZ_JAMKEA010000026.1_17	184		hypothetical protein						
UJYJ02000100.1_1	87		hypothetical protein						
NZ_JAERJI010000103.1_8	117		Phage protein						UniRef50_A0A9Q9MY03
NZ_LZZU01000011.1_8	54		hypothetical protein						
NZ_VKTA01000323.1_1	80		hypothetical protein						
NZ_JULZ01000066.1_86	260		tRNA_anti-like						UniRef50_A0A348DIK7
NZ_VNML01000030.1_11	123		hypothetical protein						
NZ_LACH01000074.1_3	329		Phytase-like domain-containing protein						UniRef50_A0A3M5KII0
JYFZ02000001.1_1175	247	ybgI	radiation resistance protein YbgI						UniRef50_P0AFP6
NZ_JALIZW010000017.1_13	83		Regulatory protein mnt						UniRef50_P03049
NZ_CP077089.1_3515	430	davT	5-aminovalerate aminotransferase DavT						UniRef50_Q88RB9
NZ_JYHB01000070.1_16	303		hypothetical protein						
NZ_CP058974.1_2383	152		Transposase IS200-like domain-containing protein						UniRef50_D3SAL6
NZ_CP052856.1_5200	96		DUF1145 domain-containing protein						UniRef50_A0A1J0EI08
NVUZ02000075.1_26	194	pilL	Pilus assembly protein PilL						UniRef50_A0A292EF08
NZ_LACD01000041.1_37	63		CsbD-like domain-containing protein						UniRef50_A0A126P4E5
NZ_CABVJB010000004.1_562	63		hypothetical protein						
NZ_JAELWH010000007.1_141	301		Carboxylesterase type B						UniRef50_A0A484YY04
NZ_JAEUXB010000001.1_3950	183		hypothetical protein						
NZ_RBOC01000004.1_6	146	pilP	Pilus assembly protein PilP						UniRef50_A0A3M2YAR0
NZ_JXQY01000008.1_105	484		Trk system potassium uptake protein						UniRef50_A0A0B7D8C0
NZ_JAFHNQ010001129.1_1	108		hypothetical protein						
NZ_JAEKCU010000014.1_145	485		Transposase						UniRef50_A0A0Q5YKU9
NZ_WKCX01000267.1_1	786		Syringopeptin synthetase C						UniRef50_A0A3M5KVC2
NZ_JADCNK010000011.1_78	490		ABC transporter permease						UniRef50_C6XYE2
NZ_FKIW01000014.1_138	81		hypothetical protein						
NZ_WIRM01000136.1_127	919		histidine kinase						UniRef50_A0A434LVV4
NZ_CABVJE010000020.1_47	70		Cold-shock protein						UniRef50_A0A099D496
NZ_FKFB01000023.1_3	312		Mce/MlaD domain-containing protein						UniRef50_Q9HZ27
NZ_CP077079.1_5064	145		Large ribosomal subunit protein uL15						UniRef50_Q9KP03
NZ_JALMEX010000005.1_72	86	bofA	SigmaK-factor processing regulatory protein BofA						UniRef50_J3ILZ1
NZ_CABVHX010000010.1_103	403		alanine transaminase						UniRef50_I7JWI2
NZ_JAHBDS010000007.1_79	765		hypothetical protein						
NZ_JAFHQS010000039.1_1	41		hypothetical protein						
NZ_CP034190.1_2894	302		hypothetical protein						
NZ_UJZW01000370.1_1	25		hypothetical protein						
NZ_JAFHNR010000320.1_1	51		hypothetical protein						
NC_019936.1_2804	77	lapA	LapA family protein						UniRef50_A0A023WTY0
NZ_LNAB02000021.1_20	74		DUF3509 domain-containing protein						UniRef50_Q9I5D3
LDWM01000001.1_78	88		hypothetical protein						
NZ_CP079926.1_2920	197		hypothetical protein						
NZ_JAAQZD010000019.1_51	442		Tyr recombinase domain-containing protein						UniRef50_A0A3M5EIM3
NC_004347.2_3836	311		Band 7 domain-containing protein						UniRef50_W9V279
DBMQ01000027.1_14	408		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex						UniRef50_A0A0A5QZW2
NZ_RPNF01000035.1_5	227		Undecaprenyl-phosphate galactosephosphotransferase						UniRef50_A0A017HU80
NZ_JAGKLP010000021.1_60	324		Phage protein						UniRef50_A0A221ZMZ9
NZ_JAKMVF010000010.1_54	471	tniQ	TniQ protein						UniRef50_A0A193SYL3
NZ_MOBU01000019.1_4	58		hypothetical protein						
NZ_JACNSL010000053.1_4	287		3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase						UniRef50_A0A1Q9R2D6
NZ_JAEILC010000202.1_1	57		hypothetical protein						
NZ_NBLF01000007.1_51	304	hlyD	HlyD family efflux transporter periplasmic adaptor subunit						UniRef50_A0A7X1WL27
NZ_CP052058.1_666	114		hypothetical protein						
NZ_VDLW01000083.1_3	296		Putative ATP/GTP-binding protein						UniRef50_A0A031G2S7
NZ_QFVP01000010.1_24	119		Cytoplasmic protein						UniRef50_W7E836
NZ_JAAQPT010000005.1_46	1155		Cellulose synthase operon protein C						UniRef50_Q8ZLB8
NZ_QDDS01000071.1_1	493		OmpA-like domain-containing protein						UniRef50_A9MNK4
NZ_QPAT01000075.1_79	122		hypothetical protein						
NZ_RPHU01000112.1_9	107		hypothetical protein						
NZ_JACYWK010000025.1_13	68		hypothetical protein						
NZ_CP084770.1_4567	157		hypothetical protein						
NZ_JIBD01000022.1_75	183		hypothetical protein						
NZ_CAKKMS010000001.1_956	620		HTH luxR-type domain-containing protein						UniRef50_A6EGB5
NZ_VKES01001176.1_1	76		hypothetical protein						
NZ_JACCAS010000002.1_495	177		hypothetical protein						
JAIHQN010000003.1_89	107		hypothetical protein						
NZ_POFK01000042.1_11	583		L,D-TPase catalytic domain-containing protein						UniRef50_J2MCW8
NZ_LMQZ01000013.1_61	277		UTP--glucose-1-phosphate uridylyltransferase						UniRef50_Q9I291
NZ_CXPB01000043.1_10	523		Aldehyde dehydrogenase domain-containing protein						UniRef50_A0A917K1Q4
JAEWFS010000028.1_136	256		hypothetical protein						
NZ_JACFTZ010000006.1_64	71		hypothetical protein						
NZ_JACVBI010000008.1_170	345	irrE	IrrE N-terminal-like domain-containing protein						UniRef50_A0A1L7FWL7
NZ_JACYNB010000002.1_397	435		Sulfite dehydrogenase						UniRef50_A0A4U8V413
NZ_MULM01000058.1_12	47		hypothetical protein						
NZ_UWFL01000261.1_1	92		hypothetical protein						
NZ_RXRS01000086.1_1	29		hypothetical protein						
NZ_JABEXZ010000002.1_1578	241		hypothetical protein						
NZ_CVTL01000023.1_60	243		Carbonic anhydrase						UniRef50_Q9I730
NZ_QKOQ01000213.1_1	53		hypothetical protein						
NZ_VLMX01001166.1_1	70		hypothetical protein						
NZ_LEKF01000009.1_98	1013		type I site-specific deoxyribonuclease						UniRef50_A0A1E5QVV3
NZ_VITF01000001.1_816	240	recO	DNA repair protein RecO						UniRef50_B6IMY9
NZ_CP025542.1_3719	187		hypothetical protein						
NZ_JAGGPV010000016.1_301	148		hypothetical protein						
NZ_RBTS01000174.1_3	163		hypothetical protein						
NZ_WKAZ01000007.1_75	228		HTH gntR-type domain-containing protein						UniRef50_A0A6S7FE77
NZ_CP027762.1_1560	363		hypothetical protein						UniRef50_UPI0030D2351C
NZ_LAAD01000033.1_383	406		Cysteine desulfurase						UniRef50_Q7N3U5
DBSC01000017.1_150	328		4-hydroxythreonine-4-phosphate dehydrogenase						UniRef50_P58719
NZ_CABVJC010000004.1_484	651		Acetyl-coenzyme A synthetase						UniRef50_A8AN29
NZ_QLJG01000001.1_211	104		Large ribosomal subunit protein uL23						UniRef50_Q5NQ62
NZ_AP020337.1_2182	661		Methyl-accepting chemotaxis protein						UniRef50_A0A2H2Z459
NZ_RPHL01000010.1_148	374		hypothetical protein						
NZ_CABVJI010000002.1_640	267		ABC transporter domain-containing protein						UniRef50_K8PDE3
NZ_JACVHB010000010.1_14	394		Gluconolaconase						UniRef50_U5L840
NZ_KV880769.1_3500	164		DUF2938 domain-containing protein						UniRef50_K0I2P1
AJXJ01000837.1_1	65		hypothetical protein						
NZ_JAFHOI010000879.1_1	57		hypothetical protein						
NZ_CABWSU010000323.1_1	157		hypothetical protein						
