orgId	locusId	min_rank	max_rank	mean_rank	rank_range	n_configs_top50	n_configs_top100	in_top50_all	in_top100_all	original	equal	fitness_dominant	conservation_dominant	drop_biogeographic	drop_tractability
pseudo1_N1B4	Pf1N1B4_605	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_586	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_534	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11687913	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11403158	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11687912	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11545520	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11403157	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11687911	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11545519	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11403156	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11403159	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	11545521	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1106	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1012	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1480	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1723	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1636	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Smeli	SMc02422	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1618	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446181	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1564	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1522	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1487	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446144	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446140	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446138	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF747	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF464	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1574	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2306	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2205	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2545	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2429	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2370	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2330	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF2031	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1152	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF939	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF908	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF830	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1410	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1391	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1242	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1188	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1165	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF1757	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15591	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15580	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15578	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15576	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446175	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15473	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15268	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF222	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	1936634	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_161	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_109	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_25	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF179	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_266	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_244	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_186	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	3446185	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	14169	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF642	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF586	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF549	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF511	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF650	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	7497340	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	15592	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	1936330	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	14836	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF93	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF45	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF169	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	7497347	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	1936468	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	7497350	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Keio	14941	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5869	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5867	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS01945	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS02010	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5739	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS13825	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS13760	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS08050	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS14495	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25985	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25325	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS26265	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS17130	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS08810	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS16885	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS00360	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25625	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS06515	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25525	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25340	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5748	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS00235	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5717	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5713	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_04170	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS03205	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5702	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5646	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS03305	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_04370	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS17455	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS03475	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5913	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS04330	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS05375	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS14395	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS00395	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS00405	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS00900	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS01625	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5850	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_5775	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo1_N1B4	Pf1N1B4_6044	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS26035	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS12120	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS07770	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS16105	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_00250	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS12775	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_00200	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_17595	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_21145	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_28815	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_23765	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_24635	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS10205	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS09855	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS27055	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Marino	GFF570	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25110	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS02975	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
pseudo5_N2C3_1	AO356_27975	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS27415	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS13430	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS14660	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS11045	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS11510	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS09770	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS11615	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS25940	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS11910	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS07625	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS07700	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS09575	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Koxy	BWI76_RS11140	13218	14314	13882.166666666666	1096	0	0	False	False	14158	13218	13895	13555	14153	14314
Cola	Echvi_2385	12483	14766	14292.666666666666	2283	0	0	False	False	14742	14746	12483	14766	14742	14277
Magneto	AMB_RS16455	12486	14767	14294.0	2281	0	0	False	False	14743	14747	12486	14767	14743	14278
Magneto	AMB_RS23930	12536	14768	14303.5	2232	0	0	False	False	14744	14748	12536	14768	14745	14280
Magneto	AMB_RS14580	10928	14824	14011.166666666666	3896	0	0	False	False	14745	14772	14824	10928	14749	14049
Cola	Echvi_1466	10928	14824	14011.166666666666	3896	0	0	False	False	14745	14772	14824	10928	14749	14049
Magneto	AMB_RS24445	13007	14759	14379.166666666666	1752	0	0	False	False	14747	14736	13007	14759	14744	14282
Cola	Echvi_1227	12537	14769	14305.166666666666	2232	0	0	False	False	14748	14749	12537	14769	14747	14281
Magneto	AMB_RS16860	13299	14760	14429.0	1461	0	0	False	False	14749	14737	13299	14760	14746	14283
Magneto	AMB_RS18100	13303	14762	14431.0	1459	0	0	False	False	14750	14739	13303	14762	14748	14284
Cola	Echvi_1719	12637	14770	14324.166666666666	2133	0	0	False	False	14751	14751	12637	14770	14751	14285
Magneto	AMB_RS10730	12639	14771	14325.333333333334	2132	0	0	False	False	14752	14752	12639	14771	14752	14286
Magneto	AMB_RS15595	12641	14772	14326.5	2131	0	0	False	False	14753	14753	12641	14772	14753	14287
Cola	Echvi_2555	12647	14773	14328.333333333334	2126	0	0	False	False	14754	14754	12647	14773	14754	14288
Magneto	AMB_RS03010	12651	14774	14330.333333333334	2123	0	0	False	False	14755	14755	12651	14774	14758	14289
Cola	Echvi_2111	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_2101	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Magneto	AMB_RS00420	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_4613	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_2316	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_2499	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_0308	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
Cola	Echvi_1055	11182	14826	14064.166666666666	3644	0	0	False	False	14756	14785	14826	11182	14759	14077
