orgId	locusId	gene_cluster_id	n_species	breadth_class	s_pangenome	s_pangenome_v2	breadth_subscore_orig	breadth_subscore_new	total_score	total_score_v2	rank_orig	rank_v2	rank_change
azobra	AZOBR_RS12465				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772375				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS24375				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS15740				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS24985				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS14645				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11085				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11150				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772420				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_14410				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_14670				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_14895				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06519				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06522				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06538				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13555				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS24350				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487666				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS10835				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630030				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS10435				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS09945				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630002				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dyella79	N515DRAFT_4344				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS07270				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS05465				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS04755				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS08290				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS08270				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Putida	PP_1180				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS10985				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS09070				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS09015				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11625				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11665				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11935				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11995				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS12000				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03931				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03934				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03935				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS08820				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630031				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487668				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS07370				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS07795				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772422				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dyella79	N515DRAFT_4346				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS01845				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS08620				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03943				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629994				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03925				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03920				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03916				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487635				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772389				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629997				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487634				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06628				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06627				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06624				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06623				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06621				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06616				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06615				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629983				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS12565				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS12730				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13135				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06147				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS21925				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS22055				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS22335				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06612				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06629				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03914				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_16510				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05926				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05938				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06001				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06123				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06124				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS22855				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06553				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06559				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06604				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06610				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487621				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629984				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772376				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772386				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629985				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772377				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629981				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772373				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487619				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629982				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772374				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487620				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487622				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487632				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629995				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772387				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487633				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629996				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772388				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS11525				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06552				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629992				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772384				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487630				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629993				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772385				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487631				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13185				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06551				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487629				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772406				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630014				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487651				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772405				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630013				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1063				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02666				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1071				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1388				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1414				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1422				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772432				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487678				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630041				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772433				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS14805				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1045				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1007				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630040				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487677				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772431				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630039				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487676				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487679				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_01702				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_01708				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_01710				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_01763				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_01826				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487680				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772434				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630042				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772430				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS16940				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS16925				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02995				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02979				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS22140				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS18300				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS19265				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_511				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_520				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_565				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS00770				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_598				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS16585				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS15960				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS15955				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487652				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02555				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02558				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02589				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02622				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02628				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02663				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02664				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18265				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772435				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630043				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02268				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02277				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02310				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02500				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_02551				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_793				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487681				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS11645				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS24960				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS11215				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647016				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504653				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789407				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647015				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS25170				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS16565				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS25100				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS14975				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1721				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1820				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1841				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18700				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17085				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504613				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	351553				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	351550				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	351487				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1585				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1576				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1489				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18615				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18710				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS21580				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo3_N2E3	AO353_09800				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1708				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1693				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1658				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	351557				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18505				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1449				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789342				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504588				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17195				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17460				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17565				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17585				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17640				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
SynE	Synpcc7942_1097				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18030				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS18905				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS19000				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS19055				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS19130				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS19140				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1052				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS17060				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_1061				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
WCS417	GFF5050				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
WCS417	GFF5371				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS24985				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
DvH	209054				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
DvH	209118				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
DvH	209123				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_2026				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646950				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_2240				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS09820				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS24930				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789340				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504586				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646949				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789341				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504587				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_2152				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03479				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03474				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03472				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04674				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04608				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04478				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04429				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1062				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487650				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772404				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630012				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03772				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03718				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03569				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS06640				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
