orgId	locusId	desc	annotation_class	max_abs_fit	top_condition_class	top_condition_fit	n_specific_phenotypes	n_condition_classes	gene_cluster_id	is_core	is_auxiliary	module	module_prediction	OG_id	og_n_organisms	essentiality_class	is_essential_dark	essential_prediction	n_domains	domain_names	top_cofit_partners	top_cofit_score	s_fitness	s_conservation	s_inference	s_pangenome	s_biogeographic	s_tractability	total_score
Magneto	AMB_RS13805	NADH:ubiquinone oxidoreductase subunit NDUFA12	DUF				0							OG04301	7.0	variably_essential	True	K02302	1.0	NDUFA12			0.15	0.4458333333333333	0.25	0.0	0.0	0.1	0.1866666666666667
Cola	Echvi_2357	Uncharacterized protein related to glutamine synthetase	uncharacterized				0							OG08896	7.0	variably_essential	True	PF13522	3.0	GSIII_N | Gln-synt_C-ter | Gln-synt_C			0.15	0.4458333333333333	0.25	0.0	0.0	0.1	0.1866666666666667
Magneto	AMB_RS00185	hypothetical protein	hypothetical				0							OG04152	7.0	variably_essential	True	PF01052	2.0	Hepar_II_III | Hepar_II_III_N			0.15	0.4458333333333333	0.25	0.0	0.0	0.1	0.1866666666666667
Marino	GFF3020	hypothetical protein	hypothetical	2.4428015			0										False						0.3053501875	0.0	0.2	0.0	0.0	0.7	0.18633754687499998
RalstoniaPSI07	RPSI07_RS25050	hypothetical protein	hypothetical				0							OG03407	2.0	variably_essential	True		1.0	Imm-NTF2-2			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SyringaeB728a_mexBdelta	Psyr_1460	hypothetical protein	hypothetical				0							OG16111	2.0	variably_essential	True		1.0	JmjC_2			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_01208	protein of unknown function (DUF4148)	DUF				0							OG12167	2.0	variably_essential	True		1.0	DUF4148			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_00591	Protein of unknown function (DUF2866)	DUF				0							OG12538	2.0	variably_essential	True		1.0	DUF2866			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_00868	hypothetical protein	hypothetical				0							OG13007	2.0	variably_essential	True		1.0	DUF6013			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
RalstoniaUW163	UW163_RS24890	hypothetical protein	hypothetical				0							OG15003	2.0	variably_essential	True		1.0	Ketoacyl-synt_2			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8499293	hypothetical protein (RefSeq)	hypothetical				0							OG09021	2.0	universally_essential	True		1.0	RsbRD_N			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8499494	hypothetical protein (RefSeq)	hypothetical				0							OG08930	2.0	universally_essential	True		1.0	PLDc_N			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_01788	protein of unknown function (DUF4148)	DUF				0							OG12139	2.0	variably_essential	True		1.0	DUF4148			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Dino	3606618	protein of unknown function DUF955 (RefSeq)	DUF				0							OG14350	2.0	universally_essential	True		1.0	Peptidase_M78			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8502398	protein of unknown function DUF177 (RefSeq)	DUF				0							OG08508	2.0	variably_essential	True		1.0	YceD			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8502422	hypothetical protein (RefSeq)	hypothetical				0							OG08256	2.0	universally_essential	True		1.0	TIGR04391			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_03186	protein of unknown function (DUF4148)	DUF				0							OG11965	2.0	universally_essential	True		1.0	DUF4148			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_03272	Uncharacterized conserved protein YjbJ, UPF0337 family	uncharacterized				0							OG12494	2.0	universally_essential	True		1.0	CsbD			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8501170	hypothetical protein (RefSeq)	hypothetical				0							OG08495	2.0	universally_essential	True		1.0	TIGR04326			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8500979	Domain of unknown function DUF1844 (RefSeq)	DUF				0							OG08377	2.0	variably_essential	True		1.0	DUF1844			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8501028	protein of unknown function DUF81 (RefSeq)	DUF				0							OG08468	2.0	universally_essential	True		1.0	TauE			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8501798	hypothetical protein (RefSeq)	hypothetical				0							OG08357	2.0	variably_essential	True		1.0	YlxR			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_02913	Protein of unknown function (DUF1488)	DUF				0							OG12488	2.0	variably_essential	True		1.0	DUF1488			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8501878	protein of unknown function DUF224 cysteine-rich region domain protein (RefSeq)	DUF				0							OG08724	2.0	variably_essential	True		3.0	Fer4_17 | Fer4_8 | CCG			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8501779	hypothetical protein (RefSeq)	hypothetical				0							OG08738	2.0	variably_essential	True		1.0	DUF2065			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_04423	Protein of unknown function (DUF3309)	DUF				0							OG12427	2.0	variably_essential	True		1.0	DUF3309			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SB2B	6938131	hypothetical protein (RefSeq)	hypothetical				0							OG06964	2.0	variably_essential	True		1.0	PIG-L			0.15	0.3416666666666667	0.15	0.0	0.0	0.5	0.18583333333333335
Miya	8501292	hypothetical protein (RefSeq)	hypothetical				0							OG08224	2.0	universally_essential	True		1.0	FG-GAP_3			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8500095	hypothetical protein (RefSeq)	hypothetical				0							OG09069	2.0	variably_essential	True		1.0	Lys_export			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_02969	Protein of unknown function (DUF4089)	DUF				0							OG13256	2.0	variably_essential	True		1.0	AtzG-like			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_02839	Protein of unknown function (DUF3311)	DUF				0							OG12041	2.0	universally_essential	True		1.0	DUF3311			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8500486	hypothetical protein (RefSeq)	hypothetical				0							OG08833	2.0	variably_essential	True		1.0	DUF5334			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_03056	hypothetical protein	hypothetical				0							OG12099	2.0	universally_essential	True		1.0	DUF6232			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Dyella79	N515DRAFT_2895	Protein of unknown function (DUF3606)	DUF				0							OG10310	2.0	variably_essential	True		1.0	DUF3606			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_01341	Protein of unknown function (DUF1488)	DUF				0							OG11998	2.0	universally_essential	True		1.0	DUF1488			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8499784	hypothetical protein (RefSeq)	hypothetical				0							OG08297	2.0	universally_essential	True		1.0	DUF6811			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_02103	hypothetical protein	hypothetical				0							OG12347	2.0	variably_essential	True		1.0	DUF1289			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
azobra	AZOBR_RS18860	hypothetical protein	hypothetical				0							OG06555	2.0	universally_essential	True		1.0	LptD_N			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8499766	hypothetical protein (RefSeq)	hypothetical				0							OG08236	2.0	variably_essential	True		1.0	DUF4079			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_06004	protein of unknown function (DUF4148)	DUF				0							OG12472	2.0	universally_essential	True		1.0	DUF4148			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_04003	Protein of unknown function (DUF2591)	DUF				0							OG12888	2.0	variably_essential	True		1.0	Phage_P22_NinX			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
azobra	AZOBR_RS25650	hypothetical protein	hypothetical				0							OG04859	2.0	variably_essential	True		1.0	ATC_hydrolase			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8500574	protein of unknown function DUF1078 domain protein (RefSeq)	DUF				0							OG08496	2.0	variably_essential	True		2.0	Flg_bbr_C | Flg_bb_rod			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Miya	8500695	protein of unknown function DUF1385 (RefSeq)	DUF				0							OG08330	2.0	variably_essential	True		1.0	DUF1385			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Pedo557	CA265_RS09105	hypothetical protein	hypothetical				0							OG02778	2.0	variably_essential	True		1.0	SatD			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_04548	Protein of unknown function (DUF3106)	DUF				0							OG12927	2.0	variably_essential	True		1.0	DUF3106			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_03068	hypothetical protein	hypothetical				0							OG12286	2.0	universally_essential	True		1.0	DUF4148			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SyringaeB728a_mexBdelta	Psyr_3755	conserved hypothetical protein	hypothetical				0							OG16443	2.0	variably_essential	True		1.0	DUF3309			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_00407	Protein of unknown function (DUF1328)	DUF				0							OG13018	2.0	universally_essential	True		1.0	DUF1328			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SyringaeB728a_mexBdelta	Psyr_1008	conserved hypothetical protein	hypothetical				0							OG15877	2.0	variably_essential	True		1.0	DUF3565			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Methanococcus_S2	MMP_RS01025	DUF120 domain-containing protein	DUF				0							OG08163	2.0	universally_essential	True		1.0	CTP-dep_RFKase			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SB2B	6937373	hypothetical protein (RefSeq)	hypothetical				0							OG09419	2.0	variably_essential	True		1.0	DUF3135			0.15	0.3416666666666667	0.15	0.0	0.0	0.5	0.18583333333333335
Dyella79	N515DRAFT_0301	hypothetical protein	hypothetical				0							OG13049	2.0	variably_essential	True		1.0	DUF456			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
SyringaeB728a_mexBdelta	Psyr_1885	hypothetical protein	hypothetical				0							OG15809	2.0	variably_essential	True		1.0	IMS			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_00304	hypothetical protein	hypothetical				0							OG12359	2.0	universally_essential	True		1.0	DUF6726			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
RalstoniaUW163	UW163_RS24280	hypothetical protein	hypothetical				0							OG15255	2.0	variably_essential	True		1.0	Lipase_chap			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Burk376	H281DRAFT_02919	Protein of unknown function (DUF3175)	DUF				0							OG12923	2.0	variably_essential	True		1.0	DUF3175			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
RalstoniaBSBF1503	RALBFv3_RS23570	hypothetical protein	hypothetical				0							OG15394	2.0	variably_essential	True		5.0	Ank_2 | Ank | Ank_5			0.15	0.3416666666666667	0.35	0.0	0.0	0.1	0.18583333333333335
Cola	Echvi_3654	hypothetical protein	hypothetical	2.266014	carbon source	2.266014	0	3.0				M000	PF10111				False						0.38325175	0.0	0.3	0.0	0.0	0.3	0.1858129375
azobra	AZOBR_RS22225	hypothetical protein	hypothetical	3.701759			0										False						0.462719875	0.0	0.2	0.0	0.0	0.3	0.18567996875
SyringaeB728a_mexBdelta	Psyr_2161	conserved hypothetical protein	hypothetical				0							OG11464	9.0	variably_essential	True						0.15	0.4875	0.2	0.0	0.0	0.1	0.18500000000000003
pseudo6_N2E2	Pf6N2E2_1084	hypothetical protein	hypothetical				0							OG11448	9.0	variably_essential	True						0.15	0.4875	0.2	0.0	0.0	0.1	0.18500000000000003
Magneto	AMB_RS07660	hypothetical protein	hypothetical	4.0393453			0										False		1.0	DUF6362			0.5	0.0	0.15	0.0	0.0	0.3	0.185
Magneto	AMB_RS06045	hypothetical protein	hypothetical	4.1089406			0										False		1.0	NLPC_P60			0.5	0.0	0.15	0.0	0.0	0.3	0.185
Magneto	AMB_RS08190	hypothetical protein	hypothetical	5.2126575			0										False		1.0	Hemerythrin			0.5	0.0	0.15	0.0	0.0	0.3	0.185
Cola	Echvi_4365	hypothetical protein	hypothetical	4.5084386			0										False		1.0	DUF4134			0.5	0.0	0.15	0.0	0.0	0.3	0.185
Cola	Echvi_3594	hypothetical protein	hypothetical	4.6060143			0										False		1.0	DUF5908			0.5	0.0	0.15	0.0	0.0	0.3	0.185
pseudo13_GW456_L13	PfGW456L13_4709	hypothetical protein	hypothetical	2.3848825			0										False						0.2981103125	0.0	0.2	0.0	0.0	0.7	0.18452757812499998
SB2B	6939441	hypothetical protein (RefSeq)	hypothetical				0							OG06088	4.0	variably_essential	True	PF00595					0.15	0.3833333333333333	0.1	0.0	0.0	0.5	0.18416666666666665
DdiaME23	DZA65_RS22840	hypothetical protein	hypothetical	3.640626			0										False						0.45507825	0.0	0.2	0.0	0.0	0.3	0.1837695625
DvH	11399223		no_annotation	3.6377397			0										False						0.4547174625	0.0	0.2	0.0	0.0	0.3	0.183679365625
Smeli	SMa0992	hypothetical protein	hypothetical	2.333371			0										False						0.291671375	0.0	0.2	0.0	0.0	0.7	0.18291784375
Magneto	AMB_RS08260	hypothetical protein	hypothetical	2.332468	magnetic pulldown	2.332468	0	1.0									False				Ni/Fe-hydrogenase cytochrome b subunit | septal ring lytic transglycosylase RlpA family protein | hypothetical protein	0.866849818439976	0.39155850000000003	0.0	0.2	0.0	0.0	0.44999999999999996	0.182889625
Kang	B158DRAFT_1054	hypothetical protein	hypothetical				0							OG02754	6.0	variably_essential	True	PF00486	2.0	TPR_8 | TPR_6			0.15	0.425	0.25	0.0	0.0	0.1	0.1825
Magneto	AMB_RS08930	DUF935 domain-containing protein	DUF				0							OG05304	6.0	variably_essential	True	baseplate assembly protein, putative	1.0	DUF935			0.15	0.425	0.25	0.0	0.0	0.1	0.1825
Magneto	AMB_RS08940	hypothetical protein	hypothetical				0							OG05282	6.0	variably_essential	True	PF02151	1.0	Mu-like_Pro			0.15	0.425	0.25	0.0	0.0	0.1	0.1825
Cola	Echvi_2554	hypothetical protein	hypothetical	2.3190167	carbon source	2.3190167	0	1.0									False				hypothetical protein | hypothetical protein | hypothetical protein	0.308908818633341	0.38987708750000005	0.0	0.2	0.0	0.0	0.44999999999999996	0.182469271875
Magneto	AMB_RS01815	hypothetical protein	hypothetical	3.9162436			0										False		1.0	DUF6511			0.48953045	0.0	0.15	0.0	0.0	0.3	0.1823826125
Cola	Echvi_0860	hypothetical protein	hypothetical	2.1481555	nitrogen source	2.1481555	0	2.0				M025	PF00270				False						0.36851943750000005	0.0	0.3	0.0	0.0	0.3	0.182129859375
Cola	Echvi_4094	hypothetical protein	hypothetical	2.3022757	nitrogen source	2.3022757	0	2.0									False				ribonuclease III, bacterial | hypothetical protein | Bacteroides conjugative transposon TraK protein	0.505673929801502	0.3877844625	0.0	0.2	0.0	0.0	0.44999999999999996	0.18194611562500002
Cola	Echvi_0920	hypothetical protein	hypothetical	2.286789	stress	2.111684	0	1.0									False				Predicted unsaturated glucuronyl hydrolase involved in regulation of bacterial surface properties, and related proteins | Fatty acid desaturase | Predicted permeases	0.333933100502701	0.38584862500000006	0.0	0.2	0.0	0.0	0.44999999999999996	0.18146215625
Cola	Echvi_1547	hypothetical protein	hypothetical	2.2839844	marine broth	1.3302689	0	2.0									False				hypothetical protein | hypothetical protein | putative phosphonate catabolism associated alcohol dehydrogenase	0.487454304513413	0.38549805000000004	0.0	0.2	0.0	0.0	0.44999999999999996	0.18137451250000003
DvH	208943	hypothetical protein (TIGR)	hypothetical	3.5536036			0										False						0.44420045	0.0	0.2	0.0	0.0	0.3	0.1810501125
SyringaeB728a_mexBdelta	Psyr_3577	conserved hypothetical protein	hypothetical				0							OG15812	8.0	universally_essential	True						0.15	0.4666666666666667	0.2	0.0	0.0	0.1	0.18083333333333335
Burk376	H281DRAFT_03724	hypothetical protein	hypothetical				0							OG04516	8.0	variably_essential	True						0.15	0.4666666666666667	0.2	0.0	0.0	0.1	0.18083333333333335
Marino	GFF497	hypothetical protein	hypothetical	2.266338			0										False						0.28329225	0.0	0.2	0.0	0.0	0.7	0.18082306250000002
azobra	AZOBR_RS17015	hypothetical protein	hypothetical	3.542519			0										False						0.442814875	0.0	0.2	0.0	0.0	0.3	0.18070371875
Marino	GFF4446	hypothetical protein	hypothetical	2.2590091			0										False						0.2823761375	0.0	0.2	0.0	0.0	0.7	0.180594034375
Dyella79	N515DRAFT_3283	hypothetical protein	hypothetical	3.536984			0										False						0.442123	0.0	0.2	0.0	0.0	0.3	0.18053075
Magneto	AMB_RS24350	hypothetical protein	hypothetical	3.84669			0										False		1.0	LpoB			0.48083625	0.0	0.15	0.0	0.0	0.3	0.1802090625
DvH	208922	hypothetical protein (TIGR)	hypothetical	3.5242164			0										False						0.44052705	0.0	0.2	0.0	0.0	0.3	0.1801317625
Cola	Echvi_4171	hypothetical protein	hypothetical	2.2425249	nitrogen source	2.2425249	0	1.0									False				D-tyrosyl-tRNA(Tyr) deacylase | FixH. | hypothetical protein	0.489467701827481	0.3803156125	0.0	0.2	0.0	0.0	0.44999999999999996	0.18007890312500002
DvH	209496	hypothetical protein (TIGR)	hypothetical	3.5204089			0										False						0.4400511125	0.0	0.2	0.0	0.0	0.3	0.18001277812500002
Pedo557	CA265_RS09685	hypothetical protein	hypothetical				0							OG09991	3.0	variably_essential	True	K00428					0.15	0.3625	0.30000000000000004	0.0	0.0	0.1	0.18
Keio	3446177	hypothetical protein (RefSeq)	hypothetical	2.2310543			0										False						0.2788817875	0.0	0.2	0.0	0.0	0.7	0.179720446875
Cola	Echvi_2697	hypothetical protein	hypothetical	2.0697	nitrogen source	2.0697	0	1.0				M028	PF00072				False						0.3587125	0.0	0.3	0.0	0.0	0.3	0.179678125
Pedo557	CA265_RS10235	hypothetical protein	hypothetical	3.508565			0										False						0.438570625	0.0	0.2	0.0	0.0	0.3	0.17964265625
Miya	8501409	hypothetical protein (RefSeq)	hypothetical	3.500242			0										False						0.43753025	0.0	0.2	0.0	0.0	0.3	0.1793825625
Koxy	BWI76_RS05810	hypothetical protein	hypothetical	2.2093594			0										False						0.276169925	0.0	0.2	0.0	0.0	0.7	0.17904248125
Koxy	BWI76_RS15440	hypothetical protein	hypothetical	2.2011514			0										False						0.275143925	0.0	0.2	0.0	0.0	0.7	0.17878598125
Marino	GFF764	hypothetical protein	hypothetical	2.201001			0										False						0.275125125	0.0	0.2	0.0	0.0	0.7	0.17878128125
Kang	B158DRAFT_0014	hypothetical protein	hypothetical	3.7941272			0										False		1.0	zf-HC2			0.4742659	0.0	0.15	0.0	0.0	0.3	0.178566475
MR1	10942682		no_annotation	2.1883636			0										False						0.27354545	0.0	0.2	0.0	0.0	0.7	0.1783863625
Magneto	AMB_RS22730	DUF4175 domain-containing protein	DUF				0							OG06443	5.0	variably_essential	True	PF00270	1.0	DUF4175			0.15	0.4041666666666667	0.25	0.0	0.0	0.1	0.17833333333333334
Miya	8500911	hypothetical protein (RefSeq)	hypothetical	2.5047767			0										False		2.0	Phage_TTP_12 | Phage_tail_2			0.3130970875	0.0	0.35	0.0	0.0	0.3	0.17827427187499997
Marino	GFF3141	hypothetical protein	hypothetical	2.1843507			0										False						0.2730438375	0.0	0.2	0.0	0.0	0.7	0.178260959375
Cola	Echvi_3753	hypothetical protein	hypothetical	2.1841726	stress	2.1841726	0	1.0									False				TonB-linked outer membrane protein, SusC/RagA family | hypothetical protein | 4-hydroxybenzoate polyprenyltransferase and related prenyltransferases	0.542227311255196	0.373021575	0.0	0.2	0.0	0.0	0.44999999999999996	0.17825539375
Pedo557	CA265_RS13380	hypothetical protein	hypothetical	3.4608681			0										False						0.4326085125	0.0	0.2	0.0	0.0	0.3	0.178152128125
Cola	Echvi_3844	hypothetical protein	hypothetical	2.1803398	nitrogen source	1.7591449	0	1.0									False				N-acetylglutamate synthase and related acetyltransferases | Ornithine/acetylornithine aminotransferase | argininosuccinate lyase	0.542363239771127	0.37254247500000004	0.0	0.2	0.0	0.0	0.44999999999999996	0.17813561875
Marino	GFF3204	hypothetical protein	hypothetical	2.171679			0										False						0.271459875	0.0	0.2	0.0	0.0	0.7	0.17786496875000002
Cola	Echvi_1361	hypothetical protein	hypothetical	2.0061953	stress	2.0061953	0	1.0				M016	ABC transporter efflux protein				False						0.35077441249999997	0.0	0.3	0.0	0.0	0.3	0.177693603125
Keio	14968	hypothetical protein (NCBI)	hypothetical	2.1604624			0										False						0.2700578	0.0	0.2	0.0	0.0	0.7	0.17751445
Cola	Echvi_1552	hypothetical protein	hypothetical	2.1601791	carbon source	1.8559098	0	2.0									False				Choline dehydrogenase and related flavoproteins | hypothetical protein | hypothetical protein	0.335477982221634	0.37002238750000005	0.0	0.2	0.0	0.0	0.44999999999999996	0.177505596875
Btheta	353233	conserved hypothetical protein (NCBI ptt file)	hypothetical				0		NZ_CP103118.1_2000	False	True						True		1.0	HTH_Tnp_1			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
azobra	AZOBR_RS29460	hypothetical protein	hypothetical				0		NC_016595.1_726	False	True						True		1.0	HATPase_c			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
azobra	AZOBR_RS13450	hypothetical protein	hypothetical				0		NC_016617.1_2733	False	True						True		1.0	DUF3489			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
RalstoniaUW163	UW163_RS23690	hypothetical protein	hypothetical				0		NZ_CDSB01000001.1_3609	False	True						True		1.0	KAP_NTPase			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
azobra	AZOBR_RS00195	hypothetical protein	hypothetical				0		NC_016617.1_30	False	True						True		1.0	HemolysinCabind			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
RalstoniaUW163	UW163_RS24250	hypothetical protein	hypothetical				0		NZ_CDSB01000001.1_3609	False	True						True		1.0	KAP_NTPase			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
Btheta	353007	conserved hypothetical protein (NCBI ptt file)	hypothetical				0		NZ_CP103118.1_2000	False	True						True		1.0	HTH_Tnp_1			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
azobra	AZOBR_RS31350	hypothetical protein	hypothetical				0		NC_016596.1_351	False	True						True		1.0	DUF1127			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
BFirm	BPHYT_RS32305	hypothetical protein	hypothetical				0		NC_010676.1_2517	False	True						True		1.0	ApbA			0.15	0.0	0.35	0.4	0.0	0.1	0.1775
