#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_CP021235.1_2282	168		GDYXXLXY protein				WP_025607258.1	UPI0004725DD3	UniRef100_A0A1X9YSV8,UniRef50_A0A1X9YSV8,UniRef90_A0A1X9YSV8
NZ_VKYI01000220.1_1	85		hypothetical protein						
NZ_NFYR01000045.1_96	80		Plasmid-derived single-stranded DNA-binding protein						UniRef50_A0A7H4N5P5
NZ_JAHBCX010000066.1_109	531		hypothetical protein				WP_223533676.1	UPI001CBE1537	UniRef100_UPI001CBE1537,UniRef50_UPI0011EAA7A5,UniRef90_UPI001CBE1537
NZ_JAHYMC010000003.1_38	255		Transcriptional regulator				WP_074705032.1	UPI000899A338	UniRef100_A0A1H3YRQ7,UniRef50_A0A414Q698,UniRef90_A0A1H3YRQ7
NZ_FONJ01000012.1_152	141		DUF2269 domain-containing protein				WP_092442874.1	UPI0008E33566	UniRef100_UPI0008E33566,UniRef50_Q1I3C0,UniRef90_F2KAN1
NZ_CABVJF010000006.1_282	93	tonB	TonB C-terminal domain-containing protein					UPI001252C840	UniRef100_A0A5E7TBL4,UniRef50_A0A6N3UHL3,UniRef90_A0A5E7TBL4
NZ_JACWOK010000208.1_9	82		hypothetical protein						
NZ_JXLK01000115.1_24	374	proB	Glutamate 5-kinase	2.7.2.11	GO:0003723,GO:0004349,GO:0005524,GO:0005829,GO:0055129	COG0263,E	WP_011002726.1	UPI00001322E1	UniRef100_Q8XVL1,UniRef50_Q7VZX7,UniRef90_Q8XVL1
NZ_VKXI01000366.1_1	68	cyaA	class I adenylate cyclase	4.6.1.1	GO:0004016,GO:0005524,GO:0005737,GO:0006171	COG3072,T	WP_163369216.1	UPI0013D38434	UniRef100_A0A7W3AAQ0,UniRef50_P00936,UniRef90_P00936
NZ_LJRB01000158.1_1	63		Phage protein				WP_154598119.1	UPI000B0BEC1D	UniRef100_A0A3M5RLA9,UniRef50_A0A031IYC7,UniRef90_A0A0P9QI64
NZ_JAJPGC010000045.1_68	36		hypothetical protein						
NZ_LBCM01000008.1_67	326	cysB	HTH-type transcriptional regulator CysB		GO:0003700,GO:0006355		WP_046621135.1	UPI000627C7F4	UniRef100_UPI000627C7F4,UniRef50_P0A9F3,UniRef90_A0A6D2G9C6
NZ_UVZB01000153.1_1	100		hypothetical protein						
NZ_RBOL01001151.1_2	92		hypothetical protein						
NZ_WKAM01000016.1_1	689		Large polyvalent protein-associated domain-containing protein				WP_329608785.1	UPI002E33EE22	UniRef100_A0A9Q4FGJ9,UniRef50_A0A0P9TVX8,UniRef90_A0A3M5R6H8
NZ_CABVII010000003.1_316	834		ABC3 transporter permease C-terminal domain-containing protein				WP_150747251.1	UPI0012411272	UniRef100_A0A5E7HNB7,UniRef50_M9YJ63,UniRef90_A0A5E7F045
NZ_AGNQ01000021.1_1	51		hypothetical protein						
NZ_CABVJE010000013.1_28	40		hypothetical protein					UPI0012598B06	UniRef100_A0A5E7U9W0,UniRef50_A0A5E7U9W0,UniRef90_A0A5E7U9W0
NZ_WKCD01000357.1_1	799		hemagglutinin repeat-containing protein				WP_236479416.1	UPI001F279207	UniRef100_UPI001F279207,UniRef50_A0A1S2TGC9,UniRef90_UPI001F279207
NZ_CABVJE010000006.1_15	337	rsxB	electron transport complex subunit RsxB		GO:0009055,GO:0022900,GO:0051536		WP_150672381.1	UPI0012421366	UniRef100_A0A5E7SZG6,UniRef50_A0A1H0RWW9,UniRef90_A0A5E7SZG6
NZ_JYLP01000039.1_19	172		hypothetical protein				WP_057978779.1	UPI000712CCA7	UniRef100_UPI000712CCA7,UniRef50_A0A3A6QUQ2,UniRef90_UPI0010DCB886
NZ_LMCV01000004.1_87	316		Tryptophan synthase beta chain-like PALP domain-containing protein						UniRef50_A0A0B7DE72,UniRef90_W6V8U7
NZ_JAINEF010000039.1_1	218		DNA-binding response regulator				WP_029396361.1	UPI000428A2C5	UniRef100_A0AAV1IQX2,UniRef50_I2B614,UniRef90_A0A3P1XZC1
NZ_LACE01000003.1_251	123		Rap1a/Tai family immunity protein						UniRef50_A0A5E7HB21,UniRef90_UPI0005FC1B09
NZ_JANAEY010000001.1_1881	325	otnK	3-oxo-tetronate kinase	2.7.1.217	GO:0005524,GO:0005975,GO:0016301				UniRef50_A0A378B8U1,UniRef90_A0A378B8U1
NZ_CABVHF010000011.1_110	629		Phage integrase family protein				WP_056791204.1	UPI0006F95750	UniRef100_A0A5E6U212,UniRef50_C3K9C9,UniRef90_A0A3E0H0C1
NZ_FKHR01000016.1_12	74		hypothetical protein						
NZ_SEIT01000081.1_11	181		PAAR domain-containing protein				WP_129974278.1	UPI00101ED113	UniRef100_UPI00101ED113,UniRef50_A0A5E6S3S1,UniRef90_UPI00140B739E
NZ_CP041515.1_2903	37		Aminobenzoyl-glutamate transporter					UPI000DFBB042	UniRef100_A0A332R166,UniRef50_A0A377X7T7,UniRef90_A0A2A5MF54
NZ_PVNC01000006.1_323	308	nupQ	Nucleoside ABC transporter membrane protein			COG1079,F	WP_012427108.1	UPI0000E7F01E	UniRef100_A0A2T0KZD2,UniRef50_W6R601,UniRef90_A0A6J5B774
JAHJDA010000019.1_29	297	accD	acetyl-CoA carboxylase, carboxyltransferase subunit beta	2.1.3.15,6.4.1.2	GO:0003989,GO:0005524,GO:0006633,GO:0008270,GO:0009317,GO:0009329,GO:0016743,GO:2001295	COG0777,I	WP_200639378.1	UPI000E9195A6	UniRef100_UPI000E9195A6,UniRef50_Q2NSI3,UniRef90_A4VKF5
NZ_RBRV01000013.1_4	234		GGDEF domain-containing protein					UPI000EFDDDD0	UniRef100_A0A3M4UFD3,UniRef50_A0A5E7FBN0,UniRef90_A0A3M4UWM3
NZ_MLEM01000012.1_71	177		Type III effector phosphothreonine lyase						UniRef50_A0A3M3LHL4
NZ_JACAPV010000628.1_1	122		Spore coat protein U/FanG domain-containing protein				WP_177142241.1	UPI00159F8219	UniRef100_UPI00352510C1,UniRef50_Q88KC7,UniRef90_A0A1R0GGZ7
NZ_ASGY01000193.1_16	214		NAD(P)H dehydrogenase				WP_038850088.1	UPI0003A015FF	UniRef100_A0A0A1YXJ8,UniRef50_A1K5I9,UniRef90_A0A127HSP7
JACWNS010000346.1_1	160		RNA polymerase sigma factor						UniRef50_A0A1A6FNI1,UniRef90_UPI00067AC709
NZ_RPJA01000096.1_1	404		phospholipase D family protein				WP_127578476.1	UPI000FDAEE5E	UniRef100_UPI000FDAEE5E,UniRef50_A7ILR6,UniRef90_UPI000FDAEE5E
NZ_JABUYI010000013.1_56	585	arsA	arsenical pump-driving ATPase	7.3.-.-,7.3.2.7	GO:0005524,GO:0015446,GO:0016887,GO:0071722	COG0003,P	WP_001057013.1	UPI0001DC401F	UniRef100_A0A9Q7KDQ4,UniRef50_A0A859A776,UniRef90_A0A377TDH8
NZ_BQNN01000001.1_2594	52		hypothetical protein				WP_181981128.1	UPI0015F349DA	UniRef100_UPI0015F349DA,UniRef50_I8UY78,UniRef90_UPI001E4ACCA8
NZ_CP099600.1_128	6212		immunoglobulin-like domain-containing protein				WP_252882963.1	UPI0020933E32	UniRef100_UPI0021D7EAE1,UniRef50_V8RFR0,UniRef90_UPI0021D7EAE1
NZ_LJRK01000016.1_18	268	rfaP	lipopolysaccharide core heptose(I) kinase RfaP	2.7.1.-,2.7.1.235	GO:0009103,GO:0016301		WP_003318176.1	UPI000208E861	UniRef100_F3FPU9,UniRef50_Q9HUF7,UniRef90_A0A0D0L625
QFNP01000055.1_2	190		DUF6436 domain-containing protein				WP_141989073.1	UPI000DB880E6	UniRef100_UPI000DB880E6,UniRef50_A0A1I5MA95,UniRef90_A0A5E7QR44
NZ_JAFEWK010000214.1_1	172		DUF935 domain-containing protein						UniRef50_F9RMP1,UniRef90_UPI001E64A55B
NZ_CAAGYH010000024.1_5	163		hypothetical protein						
NZ_JAJCKD010000038.1_1	26		hypothetical protein						
NZ_JACCAS010000001.1_838	161		HNH endonuclease				WP_179742860.1	UPI0015C863C0	UniRef100_A0A7Y9WIA3,UniRef50_B2JCY5,UniRef90_A0A248VP15
NZ_JAJLJG010000002.1_181	155	parA	ParA family partition ATPase				WP_282600804.1	UPI0024A73DE7	UniRef100_UPI0024A73DE7,UniRef50_A0A1I1TT36,UniRef90_UPI0024A73DE7
NZ_QLIN01000010.1_191	528		MFS transporter					UPI000DADEE4B	UniRef100_A0A327MV72,UniRef50_F6A9R9,UniRef90_A0A010SIQ7
NZ_JAHCTN010000036.1_10	68		hypothetical protein						
NZ_LJPY01000150.1_1	206	eamA	EamA domain-containing protein				WP_057425349.1	UPI0006E6F51B	UniRef100_UPI0006E6F51B,UniRef50_H3RBG9,UniRef90_A0A0P9MT48
NZ_AGFJ01000056.1_14	176		Tyrosine specific protein phosphatases domain-containing protein				WP_020190242.1	UPI00037FDACB	UniRef100_UPI00037FDACB,UniRef50_S6AQK4,UniRef90_S6AQK4
NZ_JANAKN010000003.1_126	110		Serine protease				WP_255884609.1	UPI00210884D9	UniRef100_A0AAW5IVV3,UniRef50_A0AAW5IVV3,UniRef90_A0AAW5IVV3
NZ_JAGGPU010000021.1_55	584		FAS1 domain-containing protein				WP_215125716.1	UPI001BE81963	UniRef100_UPI001BE81963,UniRef50_A0A0T5VLB9,UniRef90_A0A0T5VLB9
NZ_CP059738.1_3262	297	metR	HTH-type transcriptional regulator MetR				WP_150729279.1	UPI0012400E6C	UniRef100_A0A7H8GKH9,UniRef50_A0A5E6PV96,UniRef90_A0A5E6QHX2
NZ_VLMX01001307.1_1	48		hypothetical protein						
NZ_ADFY01000365.1_1	236		Rhs protein						UniRef50_A0A3M4APA5
CP081212.1_1069	363	rsgA	ribosome small subunit-dependent GTPase A		GO:0003924,GO:0005525,GO:0006412,GO:0043022	COG1162,J	WP_260082806.1	UPI0021A7F5A2	UniRef100_UPI0021A7F5A2,UniRef50_A0A1L3I312,UniRef90_A0A2I7K7F6
NZ_CABVJA010000019.1_95	451		Glutamyl-tRNA(Gln) amidotransferase subunit A	6.3.5.6,6.3.5.7			WP_150817524.1	UPI001240FCEA	UniRef100_UPI001240FCEA,UniRef50_A0A7X0G3A1,UniRef90_A0A5E7T7H0
DNYT01000488.1_1	172		DUF748 domain-containing protein						UniRef50_UPI0004F32A2C
NZ_CAKKLL010000006.1_36	364	rhaT	L-rhamnose/proton symporter RhaT				WP_131030897.1	UPI00103342A9	UniRef100_A0A4Q9HAY2,UniRef50_N8X8V4,UniRef90_A0A3G8XBR7
NZ_VZPS01000027.1_38	403		Nitrate transporter				WP_075949128.1	UPI00087A805E	UniRef100_A0A1H0J193,UniRef50_Q9I2V6,UniRef90_W6V6I1
NZ_CVTL01000047.1_73	417	cobW	CobW C-terminal domain-containing protein					UPI0008123292	UniRef100_A0A4Y9T871,UniRef50_P31521,UniRef90_A0A0F4XM89
NZ_PIEA01000295.1_1	81		Rhodanese-related sulfur transferase						UniRef50_A0A447R639
NZ_JAJLJB010000032.1_42	57		hypothetical protein				WP_158655367.1	UPI00131546B0	UniRef100_UPI00131546B0,UniRef50_UPI0028F5B453,UniRef90_UPI00131546B0
NZ_RXYL01000122.1_19	507		hypothetical protein				WP_032675067.1	UPI000445FA6E	UniRef100_UPI000445FA6E,UniRef50_UPI000445FA6E,UniRef90_UPI000445FA6E
NZ_JAHZNS010000029.1_144	294	lysR	DNA binding protein HpkR			COG0583,K	WP_084915378.1	UPI000A0B88B7	UniRef100_A0A244EUN0,UniRef50_O87793,UniRef90_O87793
BQGW01000332.1_1	154	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ						UniRef50_A0A377BAZ7
NZ_NHSZ01000460.1_1	287	dinG	ATP-dependent DNA helicase DinG	3.6.4.12,5.6.2.3	GO:0003677,GO:0003678,GO:0005524,GO:0006139,GO:0016818	COG1199,L	WP_342633701.1	UPI000BC86844	UniRef100_A0AAQ1LBF8,UniRef50_Q9I4S9,UniRef90_A0A077LI76
NZ_CP034783.1_5686	341	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	2.3.1.234	GO:0002949,GO:0005506,GO:0005737,GO:0061711	COG0533,J	WP_128873975.1	UPI0009CA8A81	UniRef100_A0A5B7W7A1,UniRef50_P05852,UniRef90_Q88A57
NZ_JAFHGH010000635.1_2	44		Gamma-glutamyl-putrescine oxidase						UniRef50_A0A376FA57
NZ_QFLX01000183.1_1	292		reverse transcriptase domain-containing protein						UniRef50_UPI0021051076,UniRef90_UPI0021051076
NZ_CP020351.1_1753	133		Putative prophage PSSB64-02, Orf48				WP_054068333.1	UPI0006B9EBEA	UniRef100_A0AAD0LXS5,UniRef50_A0A3M3B9B4,UniRef90_A0A0P9R555
NZ_JACWOI010000048.1_30	343	adhP	putative alcohol dehydrogenase (Adh-ht) oxidoreductase protein			COG1064,G	WP_197368958.1	UPI0006BC2B8F	UniRef100_UPI0006BC2B8F,UniRef50_K8P4X1,UniRef90_Q8XSN7
NZ_MPAK01000001.1_301	97		DUF971 domain-containing protein				WP_046027484.1	UPI0005FA9E9E	UniRef100_A0A2V2AFN3,UniRef50_A0A0N9WLN9,UniRef90_A0A2V2AFN3
NZ_RBOS01001049.1_10	301		DNA topoisomerase III				WP_221035090.1	UPI001C7ECD1A	UniRef100_A0A0P9LRI6,UniRef50_A0A2X0SI81,UniRef90_A0A0P9LRI6
NC_015847.1_488	231		hypothetical protein						
NZ_FYDQ01000003.1_86	156		Copper(I)-binding protein				WP_038997393.1	UPI00057923BD	UniRef100_A0A5E6PCR9,UniRef50_A0A2N7RIS4,UniRef90_A0A1H0YRJ6
NZ_VHZU01000013.1_59	44		hypothetical protein						
NZ_PIEJ01001307.1_2	114	lipB	lipoyl(octanoyl) transferase LipB	2.3.1.181	GO:0009249,GO:0033819				UniRef50_A0A377DVP6,UniRef90_A0A377TN40
NZ_MULM01000184.1_138	207		Thiamine-phosphate synthase				WP_128874404.1	UPI0009D4C73D	UniRef100_A0A5B7VU41,UniRef50_Q9HX40,UniRef90_A0A5E7B3I0
NZ_BQIJ01000004.1_16	198	kwaA	anti-phage protein KwaA				WP_176506209.1	UPI0015964B48	UniRef100_UPI0015964B48,UniRef50_A0A710M4M4,UniRef90_UPI0018A94803
NZ_JAEHTE010000002.1_36	640	cheA	chemotaxis protein CheA		GO:0000155,GO:0000160,GO:0006935,GO:0016310		WP_198746448.1	UPI0018E6C020	UniRef100_A0A8I1EAF6,UniRef50_A0A516WD56,UniRef90_A0A8I1EAF6
NZ_CABVJF010000001.1_379	42		PA1414 family protein				WP_007914492.1	UPI00027011BB	UniRef100_J3EBQ8,UniRef50_J3EBQ8,UniRef90_J3EBQ8
JAIBEQ010001061.1_3	286		ABC transporter ATP-binding protein				WP_063460865.1	UPI0007B5270E	UniRef100_A0A165L4Y7,UniRef50_A0A2J7W6W2,UniRef90_A0A165L4Y7
NZ_SEUB01000004.1_155	293		Putative manganese catalase				WP_039758880.1	UPI000584991E	UniRef100_A0A4Q4L474,UniRef50_A0A2N7RV02,UniRef90_A0A5E7IC41
NZ_CP058196.1_3808	97		Protein Smg						UniRef50_A0A377D9X4
NZ_VZPS01000007.1_110	310	rbbA	ABC transporter domain-containing protein			COG1131,JV	WP_075947434.1	UPI00087D6478	UniRef100_A0A1H0K4K3,UniRef50_A0A0B7DCP7,UniRef90_A0A0C5E1D7
NZ_RBSS01000057.1_10	146		hypothetical protein						UniRef50_A0A3M3WIN6
NZ_CP049868.1_335	287		Polysaccharide deacetylase				WP_166206383.1	UPI00140B9F52	UniRef100_UPI00140B9F52,UniRef50_A6EGY9,UniRef90_A0A0C1FUE6
NZ_AKZW01000106.1_46	110	ethD	Ethyl tert-butyl ether degradation EthD				WP_010967267.1	UPI00000CB03A	UniRef100_Q930C5,UniRef50_Q930C5,UniRef90_Q930C5
NZ_PCQM01000020.1_1	110		Phage infection protein				WP_105755328.1	UPI000D00492A	UniRef100_A0A2S8XZR5,UniRef50_A0A3L8CEY1,UniRef90_A0A3L8CEY1
NZ_CP080038.1_2817	149		hypothetical protein						
NZ_JAFLXG010000009.1_246	230	cdhR	HTH-type transcriptional regulator CdhR				WP_223025916.1	UPI001CA66EA7	UniRef100_UPI001CA66EA7,UniRef50_A0A5E7QXJ1,UniRef90_A0A5E6YK75
NZ_JAKCKN010000002.1_361	488	ubiD	Pyrrole-2-carboxylic acid decarboxylase			COG0043,H	WP_234095026.1	UPI001F3A5757	UniRef100_UPI001F3A5757,UniRef50_A0A1Y6J2I1,UniRef90_A0A4U9HJQ3
NZ_LCYD01000004.1_468	902		Bacteriophage tail tape measure C-terminal domain-containing protein				WP_198342812.1	UPI00076C96C4	UniRef100_UPI00076C96C4,UniRef50_A0A1E4XAN4,UniRef90_A0A1E4XAN4
DLRC01000009.1_70	89		fibronectin type III-like domain-contianing protein						UniRef50_UPI001F1CF2F7
NZ_NHSS01000179.1_13	363		Tail fiber domain-containing protein				WP_239987140.1	UPI001EFC9772	UniRef100_UPI001EFC9772,UniRef50_A0A2P8LED9,UniRef90_A0A3M3NIQ9
NZ_LPQL01000005.1_73	247		Bacterial Ig-like domain (Group 2)				WP_032620582.1	UPI00044D0CD9	UniRef100_A0AAE9R409,UniRef90_A0A9P1HER9
NZ_POEW01000021.1_16	133	rbfA	30S ribosome-binding factor RbfA		GO:0006364		WP_007942872.1	UPI0002722ECC	UniRef100_A0A5E7DQY6,UniRef50_Q9HV56,UniRef90_A0A0N0E4Q2
NZ_VEWN01000003.1_21	371	fliM	flagellar motor switch protein FliM		GO:0001539,GO:0009288	COG1868,N	WP_149649222.1	UPI0011F3285F	UniRef100_A0A5B0KZ30,UniRef50_A0A0P0ELJ2,UniRef90_A0A0P0ELJ2
NZ_JAFIQE010000003.1_289	415		hypothetical protein				WP_206031923.1	UPI00197DF32B	UniRef100_UPI00197DF32B,UniRef50_A0A193SEX5,UniRef90_UPI0010361551
NZ_JACYWT010000005.1_158	272	efeO	iron uptake system protein EfeO		GO:0006826		WP_191950978.1	UPI00177AD9BF	UniRef100_UPI00177AD9BF,UniRef50_Q2RR48,UniRef90_A0A3M5UGT4
NZ_VAAM01000173.1_1	26		hypothetical protein						
NZ_RBPB01000141.1_1	139		Bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase				WP_183141830.1	UPI000F3CB6AA	UniRef100_A0A3M3NDC0,UniRef50_A0A4U0JQP4,UniRef90_A0AAU8MA78
NZ_JAJSLU010000002.1_46	507	zwf	glucose-6-phosphate dehydrogenase	1.1.1.49	GO:0004345,GO:0006006,GO:0006098,GO:0016614,GO:0050661		WP_047598529.1	UPI00044AD978	UniRef100_A0A5C4L0X0,UniRef50_B1FUS3,UniRef90_A0A3S5E9L4
NZ_JAAAFV010000023.1_289	417	oprD	OprD family porin				WP_138815865.1	UPI00110DF2D6	UniRef100_UPI00110DF2D6,UniRef50_A0A5B2V403,UniRef90_A0A7Y8DPU7
NZ_JAESPG010000010.1_118	208	lysE	LysE family translocator				WP_198796019.1	UPI0018E8472A	UniRef100_UPI0018E8472A,UniRef50_A0A3M3EMB7,UniRef90_UPI000347E8DE
NZ_JAARMA010000039.1_13	650		Sensor protein	2.7.13.3					UniRef50_A0A1H2I583,UniRef90_A0A5M9J211
NZ_UNYV01000004.1_277	145		DcrB-related protein				WP_180254963.1	UPI00125272E6	UniRef100_UPI00125272E6,UniRef50_D4GLX4,UniRef90_UPI00125272E6
NZ_LACH01000113.1_5	330		2-alkyl-3-oxoalkanoate reductase				WP_046057128.1	UPI0005FBC2E4	UniRef100_A0A0F4UHY5,UniRef50_A0A3M5DSG6,UniRef90_A0A5E7AVE0
NZ_JACAPV010000157.1_44	153		DUF2280 domain-containing protein				WP_087694002.1	UPI000B3FDED6	UniRef100_UPI000B3FDED6,UniRef50_Q4KA65,UniRef90_U1TRF5
NZ_CP060289.1_1192	44		hypothetical protein						UniRef50_A0A0D5Y342
NZ_JALDOK010000062.1_67	255	tam	trans-aconitate 2-methyltransferase	2.1.1.144	GO:0030798	C,COG4106	WP_161132283.1	UPI00136BD94F	UniRef100_UPI00136BD94F,UniRef50_Q8ZDP7,UniRef90_E0SJ78
NZ_FJZO01000008.1_192	47		hypothetical protein						
NZ_JACFTZ010000001.1_217	376	rhsB	Protein RhsB						UniRef50_A0A7Y8KSN5,UniRef90_A0A3M3XZZ3
NZ_JACWNX010000005.1_28	435	hemA	glutamyl-tRNA reductase	1.2.1.70	GO:0008883,GO:0019353,GO:0050661	COG0373,H	WP_003263397.1	UPI000066BCBF	UniRef100_A0AAE3NPU5,UniRef50_Q1LIF4,UniRef90_Q8XVD1
NZ_JAKQYL010000015.1_47	53		hypothetical protein						
NZ_CM002753.1_5454	117		hypothetical protein						
NC_004347.2_958	909	nuoG	NADH-quinone oxidoreductase subunit NuoG	7.1.1.-	GO:0006120,GO:0008137,GO:0016020,GO:0022904,GO:0042773,GO:0046872,GO:0048038,GO:0050136,GO:0051536,GO:0051537,GO:0051539	C,COG1034	WP_011071281.1	UPI00000E197B	UniRef100_Q8EI34,UniRef50_Q9I0J6,UniRef90_Q8EI34
NZ_JALPTD010000001.1_96	1035		SSD domain-containing protein				WP_217870318.1	UPI001C3E0E11	UniRef100_UPI001C3E0E11,UniRef50_W1JCB2,UniRef90_A0A0C5EK82
NZ_CAJZYM010000008.1_181	105		Antitoxin of the YpjF-YfjZ toxin-antitoxin system				WP_225386701.1	UPI001CDB2042	UniRef100_UPI001CDB2042,UniRef50_P37008,UniRef90_A0A236ESJ6
CAJYNO010000007.1_9	563		Peptidase S41				WP_293742353.1	UPI0025EE09D4	UniRef100_UPI0025EE09D4,UniRef50_A0A1Q6A535,UniRef90_A0A3N7E3N6
NZ_VKVB01001205.1_1	68		AAA family ATPase				WP_368855269.1	UPI0034D46982	UniRef100_A0A2S9JIZ1,UniRef50_A0A0P7V765,UniRef90_A0A2S9JIZ1
NZ_POEW01000015.1_107	150		Dehydrogenase				WP_008153350.1	UPI0002702222	UniRef100_A0A0F4V1Q1,UniRef50_Q9HUJ5,UniRef90_A0A0C5DXZ7
NZ_JAKMMM010000072.1_3	68		Secreted protein						UniRef50_A0A0F1B7N2
NZ_JAHSTU010000002.1_360	212		HTH tetR-type domain-containing protein				WP_150702053.1	UPI00124162AB	UniRef100_A0A5E7BGH9,UniRef50_A0A3M3F0F7,UniRef90_A0A5E7RGV3
NZ_QESZ01000012.1_228	1177		DNA helicase				WP_219931131.1	UPI001C6372E9	UniRef100_A0AAX1C7S7,UniRef50_D4XEH0,UniRef90_A0AA92EGC7
NZ_JACARK010000332.1_3	62	hicA	Addiction module toxin, HicA family				WP_003210604.1	UPI000281D24E	UniRef100_A0A246FXT5,UniRef50_J6J1V1,UniRef90_A0A0Q4EZ13
NZ_LIIG01000115.1_10	288	phnD	Phosphate/phosphonate ABC transporter periplasmic protein			COG3221,P			UniRef50_A0A6M8MVN7,UniRef90_A0A0P9V531
NZ_CABVGZ010000005.1_6	251	uppS	polyprenyl diphosphate synthase	2.5.1.-	GO:0005737,GO:0009252		WP_127926008.1	UPI000FDD7A9E	UniRef100_A0A5E6S5T0,UniRef50_P60472,UniRef90_A0A5E6RPP5
NZ_SPKL01000035.1_351	203	fliG	Flagellar motor switch protein FliG						UniRef50_W9TLP7
CP089930.1_1577	220	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	4.1.1.85	GO:0004590,GO:0006207,GO:0016052,GO:0019854,GO:0033982,GO:0046872		WP_225762033.1	UPI001CE3E344	UniRef100_UPI001CE3E344,UniRef50_P37678,UniRef90_P37678
NZ_KQ968282.1_10	485	mobV	MobV family relaxase		GO:0003677,GO:0006310		WP_004289486.1	UPI000189ECF7	UniRef100_A0A6N3B5R8,UniRef50_K1RQI7,UniRef90_I9TFN6
NZ_CP023314.2_2084	103	yajC	preprotein translocase subunit YajC		GO:0005886,GO:0009306,GO:0015450	COG1862,U	WP_010919858.1	UPI00000C758B	UniRef100_Q9A6U1,UniRef50_A0A1V0GVM8,UniRef90_A0A3Q9IK18
DBUN01000122.1_71	94		Peptide deformylase						UniRef50_A0A920NVZ2
NZ_LVUL01000157.1_1	159		hypothetical protein						
NZ_AP021902.1_5420	216		Putative phosphatase						UniRef50_A0A024HA68,UniRef90_A0A0N0VJ71
NZ_MULM01000161.1_39	99		Sarcosine oxidase subunit delta	1.5.3.1,1.5.3.24			WP_064677183.1	UPI0007E4EB3A	UniRef100_A0A5E7AFZ4,UniRef50_K9U4M0,UniRef90_A0A5E7AFZ4
NZ_CP010728.1_104	156		6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	GO:0000906,GO:0009349		WP_102884649.1	UPI000C99CDF5	UniRef100_A0A2I7KGA1,UniRef50_Q2YKV1,UniRef90_A0A2I7KGA1
NZ_RBPZ01000099.1_130	180		Putative lipoprotein				WP_053257356.1	UPI0006A629A3	UniRef100_A0A1E4XMZ7,UniRef50_A0A089YNG4,UniRef90_A0A379IBR9
NZ_RXHX01000075.1_7	476		Copper-translocating P-type ATPase	7.2.2.8			WP_077750532.1	UPI00098BAE82	UniRef100_A0A1W6C0S8,UniRef50_A0A0D0S3W9,UniRef90_S2FWG4
NZ_CP080417.1_2122	159		Periplasmic nitrate reductase, electron transfer subunit				WP_220058339.1	UPI001C656DA5	UniRef100_UPI001C656DA5,UniRef50_A0A154LAH9,UniRef90_A3QDT9
CP021812.1_2547	54		hypothetical protein						
SEEE01000922.1_1	145		Dihydrolipoyl dehydrogenase						UniRef50_A0A7V8F320,UniRef90_A0A7V8F320
NZ_JACYNQ010000006.1_205	261	znuC	zinc ABC transporter ATP-binding protein ZnuC	7.2.2.-	GO:0005524,GO:0006829,GO:0015633		WP_056861008.1	UPI000702D178	UniRef100_A0A0Q4EIC5,UniRef50_Q9HT73,UniRef90_A0A379I5G9
NZ_JACXVR010000090.1_20	161		Flagellum-specific ATP synthase						UniRef50_A0A3S4DPU1,UniRef90_A0A376P8Q4
NZ_QODJ01000036.1_20	254		Membrane-anchored protein				WP_161906151.1	UPI00137A8766	UniRef100_UPI00137A8766,UniRef50_A0A192XE24,UniRef90_UPI00137A8766
NZ_LIHR01000063.1_1	116	ureE	Urease accessory protein UreE				WP_060409301.1	UPI00076041BE	UniRef100_Q48DC9,UniRef90_Q87VM7
NZ_RBUC01000714.1_1	21		hypothetical protein						
NZ_PODO01000042.1_2	140		WYL domain-containing protein				WP_102605287.1	UPI000C86D619	UniRef100_A0A2N7Y3K3,UniRef50_A0A2K4KM09,UniRef90_A0A2N7Y3K3
NZ_JRTB01000009.1_1	133		hypothetical protein						
NZ_JXNZ01000017.1_25	499		Amino acid permease/ SLC12A domain-containing protein				WP_042728390.1	UPI0005B432F3	UniRef100_A0A0G3GHB3,UniRef50_A0A3M3E457,UniRef90_A0A3M3E457
NZ_JAGLBM010000064.1_350	166		hypothetical protein				WP_074688480.1	UPI0008762F99	UniRef100_UPI0008762F99,UniRef50_A0AAE2AAX1,UniRef90_A0AAE2AAX1
NZ_JAJCVK010000159.1_1	80		hypothetical protein						
NZ_JAEUXB010000001.1_1923	158		hypothetical protein						
NZ_CP078138.1_210	352		Radical SAM core domain-containing protein				WP_105753507.1	UPI000CFF9D26	UniRef100_A0A2S8YQ28,UniRef50_V6F917,UniRef90_A0A5E7E6P7
NZ_JACWNH010000005.1_118	128		Methyl-accepting chemotaxis protein						UniRef50_A0A6J5C8H1
NZ_LPOS01000034.1_31	77		Lipoprotein				WP_225828824.1	UPI000AF24A13	UniRef100_UPI000AF24A13,UniRef50_A0A8B3UU81,UniRef90_UPI000AF24A13
